room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_BEACH,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_SAUNA,SYSTEM_NO_DETECTOR_CO2,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_SNOWFLAKE,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_CITY,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_BREAKFAST,SYSTEM_PETS,SYSTEM_VIEW_MOUNTAIN,SYSTEM_GOLF,SYSTEM_MAPS_RESORT,SYSTEM_DRYER,SYSTEM_FIREPLACE,SYSTEM_SKI,SYSTEM_BOAT_SAIL,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_SMOKING_ALLOWED,SYSTEM_EV_CHARGER,SYSTEM_HIGH_CHAIR,SYSTEM_CALENDAR,SYSTEM_BATHTUB
687194888794168899,https://www.airbnb.com.vn/rooms/687194888794168899,"4,39",Vũng Tàu,30,10.350296102179662,107.09663919154055,REGULAR,,CĂN HỘ SÓNG PHÒNG TẬP THỂ DỤC HỒ BƠI MIỄN PHÍ SAUNA-COCOHOME,entire_home,23,False,,/ đêm,598.513,₫598.513,7,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889797185407442597,https://www.airbnb.com.vn/rooms/889797185407442597,,Vũng Tàu,22,10.349322205341872,107.09437787532806,REGULAR,,Luxury 2 BRS The Sóng - Free Swimming Pool & Gym,entire_home,,False,,/ đêm,573.412,₫573.412,4,True,True,True,True,,True,,True,,,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
563292479843246345,https://www.airbnb.com.vn/rooms/563292479843246345,"4,83",Vũng Tàu,12,10.354328,107.088593,REGULAR,,"Lily House - Green Garden, 01 phòng ngủ, phòng tắm riêng",private_room,48,False,,/ đêm,285.000,₫285.000,2,,,True,True,True,,,,,,True,,,False,True,True,4,True,True,True,False,,,,,,,,,,,,,,,,,,,,
879255939468191780,https://www.airbnb.com.vn/rooms/879255939468191780,,Vũng Tàu,30,10.3500727,107.0959372,REGULAR,,ANest The Sóng Vũng Tàu - Studio 2.20,entire_home,,False,,/ đêm,566.349,₫566.349,4,True,True,True,True,True,True,,True,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
888306396496304712,https://www.airbnb.com.vn/rooms/888306396496304712,,Vũng Tàu,8,10.33697,107.08165,REGULAR,,An Home - Phòng đơn ngay bãi sau,private_room,,False,,/ đêm,,,2,True,True,True,,True,,,,,True,,,,,,,,,True,True,,,True,True,,,,,,,,,,,,,,,,,
890465596728511967,https://www.airbnb.com.vn/rooms/890465596728511967,,Vũng Tàu,10,10.3307135,107.0831388,REGULAR,,Home giường đơn cách biển 7p bộ,private_room,,False,,/ đêm,,,2,,,True,,,,,,True,True,,,,False,,,,,True,,False,,True,,True,True,True,,,,,,,,,,,,,,
790869498126036084,https://www.airbnb.com.vn/rooms/790869498126036084,"5,0",Vũng Tàu,30,10.350001634631957,107.09611427038908,REGULAR,,𝐓𝐡𝐞 𝐒𝐨́𝐧𝐠 𝐀𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 -Căn hộ The Sóng 1PN lớn+PN Nhỏ,entire_home,12,False,,/ đêm,,,4,True,True,True,True,,True,,True,,,True,,True,False,,,,,,,,,,,,,,True,,,,,,,,,,,,,
37301934,https://www.airbnb.com.vn/rooms/37301934,"4,82",Thành phố Vũng Tàu,11,10.36402,107.06177,REGULAR,,Jasmine Homestay - Căn hộ SeaView đẹp,entire_home,94,False,,/ đêm,783.334,₫783.334,3,True,True,True,,,,,True,True,True,,True,,,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,
758412105917430968,https://www.airbnb.com.vn/rooms/758412105917430968,"4,76",Vũng Tàu,18,10.35073,107.0956,REGULAR,,"Căn Hộ The Sóng- Miễn Phí Hồ Bơi,Gym,Sauna",entire_home,34,False,,/ đêm,851.859,₫851.859,6,True,True,True,True,True,True,True,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
54101084,https://www.airbnb.com.vn/rooms/54101084,"4,87",Vũng Tàu,10,10.33671,107.0872,REGULAR,,An Gia 2 - Căn hộ Melody,private_room,15,False,,/ đêm,,,4,,True,True,True,True,,,True,True,True,,,,False,False,True,3,True,,,,True,,,,,,,,,,,,,,,,,,,
801178083753938501,https://www.airbnb.com.vn/rooms/801178083753938501,"5,0",Vũng Tàu,25,10.3500335,107.0961128,REGULAR,,"Cocohome 5- SÓNG APT- 2BR With SWM,Yoga,Gym",entire_home,8,False,,/ đêm,588.075,₫588.075,6,True,True,True,True,,True,True,True,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
768586365965246998,https://www.airbnb.com.vn/rooms/768586365965246998,"4,78",Vũng Tàu,22,10.3500335,107.0961128,REGULAR,,The Sóng Vung Tau - Chau homestay - Studio,entire_home,9,False,,/ đêm,700.683,₫700.683,4,True,True,True,True,True,True,,True,True,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
33501277,https://www.airbnb.com.vn/rooms/33501277,"4,72",Thành phố Vũng Tàu,17,10.33853,107.08692,REGULAR,,LaMi House - Căn hộ Melody nhìn ra biển,entire_home,36,False,,/ đêm,407.941,₫407.941,4,True,True,True,,,,,True,True,True,,,,,,,,,True,,,,True,True,True,,,,,,,,,,,,,,,,
662797566033041541,https://www.airbnb.com.vn/rooms/662797566033041541,"4,81",Vũng Tàu,30,10.34885,107.09469,REGULAR,,Leohouse - Tòa nhà The Song (Angia),entire_home,37,False,,/ đêm,812.138,₫812.138,6,,True,True,,True,True,,True,,True,,,,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
791715672021908599,https://www.airbnb.com.vn/rooms/791715672021908599,"5,0",Vũng Tàu,28,10.35055,107.09877,REGULAR,,"MESSI Home - căn hộ 2ph đi bộ đến biển, view biển",entire_home,15,False,,/ đêm,764.730,₫764.730,6,True,True,True,True,,True,,True,,,,True,,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,
600881818137396867,https://www.airbnb.com.vn/rooms/600881818137396867,"4,9",Vũng Tàu,18,10.35574,107.09316,REPRESENTATIVE,,[Trung tâm Vũng Tàu] Căn hộ STD Studio hiện đại,private_room,48,False,,/ đêm,,,2,,True,True,True,True,True,,True,,True,,,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,
863523549903325182,https://www.airbnb.com.vn/rooms/863523549903325182,,Vũng Tàu,11,10.37587,107.11298,REGULAR,,Gateway homestay,entire_home,,False,,/ đêm,681.967,₫681.967,4,True,True,True,True,True,True,,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
782870514460969417,https://www.airbnb.com.vn/rooms/782870514460969417,"4,85",Vũng Tàu,28,10.349906848829718,107.09559781586913,REGULAR,,"Good Price, 2brs Apt. The Sóng ! Big Swimming pool",entire_home,13,False,,/ đêm,,,4,,True,True,True,True,True,,True,,,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
809118274348216688,https://www.airbnb.com.vn/rooms/809118274348216688,"4,64",Vũng Tàu,30,10.349780197608297,107.09622008836058,REGULAR,,Milan 40 - Căn hộ The Song 1 phòng ngủ,entire_home,14,False,,/ đêm,,,4,True,True,True,True,,True,,True,,True,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,
879239032584131930,https://www.airbnb.com.vn/rooms/879239032584131930,,Vũng Tàu,30,10.3500727,107.0959372,REGULAR,,ANest The Sóng Vũng Tàu - Studio 4.39,entire_home,,False,,/ đêm,566.349,₫566.349,4,True,True,True,True,True,True,,True,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
54202299,https://www.airbnb.com.vn/rooms/54202299,"4,5",Vũng Tàu,30,10.3501098,107.0957113,REGULAR,,Studio Apartment Louis&Jack Home 50m2 with Balcony,entire_home,16,False,,/ đêm,,,4,True,True,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,
802713092517385875,https://www.airbnb.com.vn/rooms/802713092517385875,"4,6",Vũng Tàu,22,10.35055,107.0969,REGULAR,,Cocohome 3- SÓNG APT-2BR With SWM-Yoga-Gym,entire_home,5,False,,/ đêm,,,6,True,True,True,True,,True,True,True,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
782148950157142695,https://www.airbnb.com.vn/rooms/782148950157142695,"5,0",Vũng Tàu,30,10.37507,107.10438,REGULAR,,5-homlink_502,private_room,3,False,,/ đêm,624.246,₫624.246,2,,True,True,,True,,True,,,True,,,,False,False,True,3,True,,True,False,,,,,,,True,,,,,,,,,,,,,
45308176,https://www.airbnb.com.vn/rooms/45308176,"4,61",Thành phố Vũng Tàu,11,10.33731,107.08617,REGULAR,,CĂN HỘ MELODY - COCOHOME (2 PHO ̀ NG NGU ̉ - TẦM NHÌN RA BIỂN),entire_home,49,False,,/ đêm,,,8,True,True,True,True,True,,,True,True,True,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,
46211761,https://www.airbnb.com.vn/rooms/46211761,"4,7",Thành phố Vũng Tàu,30,10.35439,107.09272,REGULAR,,5-homlink_501,private_room,30,False,,/ đêm,562.706,₫562.706,2,,True,True,,True,,True,,,True,,,,False,,,,,True,,False,,,,,,,True,,,,True,,,,,,,,,
41009883,https://www.airbnb.com.vn/rooms/41009883,"5,0",Thành phố Vũng Tàu,13,10.33651,107.08677,REGULAR,,Căn hộ Milan 21- The Deluxe Seaview Melody (A10-21),entire_home,11,False,,/ đêm,500.000,₫500.000,8,True,True,True,True,True,,,True,,True,,,,,,,,,True,,,,,,True,,,,,,,,True,,,,,,,,
39127620,https://www.airbnb.com.vn/rooms/39127620,,Vũng Tàu,10,10.373426608185884,107.12332796305418,REGULAR,,JENBU bright BR garden view outside BA near beach,private_room,1,False,,/ đêm,,,4,True,True,True,True,,,,,,,True,,,False,True,True,8,True,,True,False,,,,,,,,,,,,,,,,,,,,
21853814,https://www.airbnb.com.vn/rooms/21853814,"4,97",Vung Tau City,30,10.330732,107.084831,REGULAR,,Homestay của Starb,private_room,35,False,,/ đêm,,,2,True,True,True,True,True,,,True,,,,,,False,False,True,5,True,,,False,,,,,,,,True,,,,,,,,,,,,
24692647,https://www.airbnb.com.vn/rooms/24692647,"4,93",Thành phố Vũng Tàu,17,10.3618,107.0825,REGULAR,,Phòng riêng có ban công tầng 1,private_room,15,False,,/ đêm,276.342,₫276.342,2,,True,True,,,,,True,,True,,,,False,True,False,5,True,True,,False,,,,True,,,True,,,,,,,,,,,,,
878083863754974591,https://www.airbnb.com.vn/rooms/878083863754974591,,Vũng Tàu,25,10.34896,107.09609,REGULAR,,"The sống luxury apartment ,",entire_home,,False,,/ đêm,,,4,,True,True,True,True,True,,True,,True,,,,False,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
881047628182693571,https://www.airbnb.com.vn/rooms/881047628182693571,,Vũng Tàu,10,10.33100337984564,107.08330068737268,REGULAR,,Homestay : phòng đơn gần bãi sau,private_room,2,False,,/ đêm,513.530,₫513.530,2,,,True,,,,,True,True,True,True,,,False,True,True,4,True,True,,False,,,,True,,,,,,,,,,,,,,,,
41809628,https://www.airbnb.com.vn/rooms/41809628,"4,91",Thành phố Vũng Tàu,10,10.33573,107.08457,REGULAR,,🌟Riêng - Ban công🌟 Gần núi và Bãi Sau,private_room,33,False,,/ đêm,396.663,₫396.663,2,,,True,True,True,,,True,True,,,,,False,,,,,True,True,,,,,True,True,,,,,,,,,,,,,,,
678039885737483518,https://www.airbnb.com.vn/rooms/678039885737483518,"5,0",Vũng Tàu,30,10.34854,107.09539,REGULAR,,[FREEInfinityPool] Căn hộ Sóng Luxury,entire_home,21,False,,/ đêm,,,5,True,True,True,True,,True,,True,,,True,,True,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,
670610437188101568,https://www.airbnb.com.vn/rooms/670610437188101568,"4,87",Vũng Tàu,18,10.35054,107.0948,REGULAR,,THE SONG APT - TROPICAL HOUSE,entire_home,23,False,,/ đêm,,,6,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,
851699683804090114,https://www.airbnb.com.vn/rooms/851699683804090114,"5,0",Vũng Tàu,22,10.3489,107.09697,REGULAR,,"The SÓNG-CocoHome 2-Good Price With Free Swim, Gym",entire_home,10,False,,/ đêm,,,7,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
750934841343881558,https://www.airbnb.com.vn/rooms/750934841343881558,"5,0",Vũng Tàu,30,10.3499614,107.0961159,REGULAR,,The Fives-Lovely Home with swimming pool@Vung Tau,entire_home,11,False,,/ đêm,,,3,True,True,True,True,True,True,,,,,,,True,False,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
24188221,https://www.airbnb.com.vn/rooms/24188221,"4,86",Thành phố Vũng Tàu,21,10.3647,107.08205,REGULAR,,Phòng riêng có ban công tầng 2,private_room,14,False,,/ đêm,303.080,₫303.080,2,,True,True,,True,,,True,,True,,,,False,True,False,5,,,,False,True,,,,,,True,,,,,,,,False,,,,,
800438623737925399,https://www.airbnb.com.vn/rooms/800438623737925399,"4,33",Vũng Tàu,30,10.34980130614875,107.09626300370482,REGULAR,,Milan 42 - Căn hộ The Song 1 phòng ngủ,entire_home,12,False,,/ đêm,,,4,True,True,True,True,,True,,True,,True,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,
878657118249678883,https://www.airbnb.com.vn/rooms/878657118249678883,,Vũng Tàu,30,10.3500472,107.0961167,REGULAR,,ANest The Sóng Vũng Tàu - Studio 3.39,entire_home,,False,,/ đêm,536.687,₫536.687,4,True,True,True,True,True,True,,True,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
881052348835041198,https://www.airbnb.com.vn/rooms/881052348835041198,,Vũng Tàu,8,10.33052643369443,107.08307337015867,REGULAR,,Homestay có bếp gần bãi sau.,private_room,,False,,/ đêm,,,2,,True,True,,,,,,,,,,,False,True,True,,True,True,,False,,,,,,,,,,,,,,,,,,,,
724860169444135653,https://www.airbnb.com.vn/rooms/724860169444135653,"5,0",Vũng Tàu,23,10.3499614,107.0961159,REGULAR,,Căn hộ The Song Vũng Tàu (Căn hộ Biển),entire_home,4,False,,/ đêm,659.030,₫659.030,4,True,True,True,True,,True,True,True,,,,True,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,
811126527092874778,https://www.airbnb.com.vn/rooms/811126527092874778,"5,0",Vũng Tàu,25,10.338458688658282,107.08361685276031,REGULAR,,cherry homestay chỗ nghỉ dưỡng,private_room,3,False,,/ đêm,665.841,₫665.841,2,,True,True,True,True,,,True,,,True,True,,False,,,,,,True,,,,,,,,True,,,,,,,,,,,,,
550660559560322325,https://www.airbnb.com.vn/rooms/550660559560322325,"4,75",Vũng Tàu,20,10.33814,107.08501,REGULAR,,Căn hộ studio nhìn ra biển - căn HỘ giai điệu,entire_home,8,False,,/ đêm,,,4,True,True,True,True,,,,True,True,True,,,,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,,
674372139589865852,https://www.airbnb.com.vn/rooms/674372139589865852,"4,74",Vũng Tàu,30,10.37439,107.12799,REGULAR,,[B902] A Coziha - Aria Resort Vũng Tàu - Hồ bơi,entire_home,23,False,,/ đêm,,,10,True,True,True,True,,True,True,,,,,True,,,,,,,,True,,,,,,,,True,,,True,,,,,,,,,,
43580567,https://www.airbnb.com.vn/rooms/43580567,"4,96",Thành phố Vũng Tầu,30,10.37896,107.12536,REGULAR,,Biệt Thự May Mắn 03 - Hồ Bơi Nước Mặn - 400m2 - Long Cung,entire_home,82,False,,/ đêm,,,15,,True,True,True,True,True,True,True,,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
820486903088579475,https://www.airbnb.com.vn/rooms/820486903088579475,"5,0",Vũng Tàu,17,10.34993,107.09536,REGULAR,,"The Song APT - Hồ bơi,Phòng xông hơi khô,Phòng tập thể dục miễn phí",entire_home,4,False,,/ đêm,,,6,True,True,True,True,True,True,True,,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
888333131125311063,https://www.airbnb.com.vn/rooms/888333131125311063,,Vũng Tàu,5,10.35112,107.09123,REGULAR,,Single Room At Angel Hotel,private_room,,False,,/ đêm,,,2,,True,True,,True,,,True,,,,,,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
751104325908849740,https://www.airbnb.com.vn/rooms/751104325908849740,"4,8",Vũng Tàu,30,10.3499614,107.0961159,REGULAR,,TheFives-Premium 2BRAprt with SwimmingPool@VungTau,entire_home,5,False,,/ đêm,,,4,True,True,True,True,True,True,,,,,,,True,False,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
741193455103705893,https://www.airbnb.com.vn/rooms/741193455103705893,"4,78",Vũng Tàu,17,10.33731,107.08558,REGULAR,,"B1-24, Melody, 3 brs T-Plantino 4",entire_home,9,False,,/ đêm,,,12,,True,True,True,,,,True,,True,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,True,,,,
882062220632270744,https://www.airbnb.com.vn/rooms/882062220632270744,,Vũng Tàu,30,10.349649029284286,107.09567250793454,REGULAR,,Peaceful 1+ bedroom apartment - Free Gym/Inf.Pool,entire_home,,False,,/ đêm,,,5,,True,True,True,True,True,,True,,,,True,True,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,
54098995,https://www.airbnb.com.vn/rooms/54098995,"5,0",Vũng Tàu,12,10.33668,107.08362,REGULAR,,Homestay thành phố Vũng Tàu của SanHo Việt Nam,private_room,9,False,,/ đêm,342.353,₫342.353,2,,,True,,,,,True,,,,,,False,True,False,4,,True,True,False,,True,,,,,,,,,,,,,False,,,,,
795929995325214489,https://www.airbnb.com.vn/rooms/795929995325214489,"5,0",Vũng Tàu,23,10.3500335,107.0961128,REGULAR,,[FREEInfinityPool] Căn hộ Sóng Suite,entire_home,3,False,,/ đêm,,,3,True,True,True,True,True,True,,True,,,,,True,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,
41947736,https://www.airbnb.com.vn/rooms/41947736,"4,95",Thành phố Vũng Tàu,10,10.33791,107.08411,REGULAR,,🌟Phòng riêng - Ban công🌟 Gần núi và Bãi Sau,private_room,57,False,,/ đêm,462.758,₫462.758,2,,,True,True,True,,,True,,,,,,False,,,,,True,True,,,True,,True,True,,,,,,,,,,,,,,,
674336811696218831,https://www.airbnb.com.vn/rooms/674336811696218831,"4,95",Vũng Tàu,30,10.350338319189722,107.09575942698366,REGULAR,,The Fives-Lux Condotel with swimming pool@VungTau,entire_home,38,False,,/ đêm,782.212,₫782.212,3,True,True,True,True,True,True,,,,,,True,True,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,
738939284190615713,https://www.airbnb.com.vn/rooms/738939284190615713,"5,0",Vũng Tàu,30,10.34729,107.07484,REGULAR,,5* Căn HỘ hướng biển LasseThao Bãi Trước Vũng Tàu,entire_home,6,False,,/ đêm,438.212,₫438.212,4,True,True,True,True,True,,,True,True,True,,,,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,
890324056780382289,https://www.airbnb.com.vn/rooms/890324056780382289,,Vũng Tàu,18,10.3500712,107.09593,REGULAR,,Happy house,entire_home,,False,,/ đêm,,,6,True,True,True,True,,True,,True,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,
825245186300796682,https://www.airbnb.com.vn/rooms/825245186300796682,,Vũng Tàu,30,10.349728905466932,107.09616142135657,REGULAR,,Milan 56 - Căn hộ The Song 2 phòng ngủ,entire_home,,False,,/ đêm,,,6,,True,True,True,True,True,,True,,True,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,
878616888307751156,https://www.airbnb.com.vn/rooms/878616888307751156,,Vũng Tàu,30,10.3500472,107.0961167,REGULAR,,ANest The Sóng Vũng Tàu - Studio 5,entire_home,,False,,/ đêm,593.447,₫593.447,4,True,True,True,True,True,True,,True,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
882612424915204005,https://www.airbnb.com.vn/rooms/882612424915204005,,Vũng Tàu,10,10.33093,107.08412,REGULAR,,Phòng đơn đi bộ ra bãi sau,private_room,1,False,,/ đêm,559.177,₫559.177,2,True,,True,,,,,True,,,True,,,False,True,True,4,True,True,,False,,,True,True,,,,,,,,,,,,,,,,
878154160139954650,https://www.airbnb.com.vn/rooms/878154160139954650,,Vũng Tàu,30,10.349,107.09522,REGULAR,,The Sóng Apt - 1 bedroom service with amazing view,entire_home,,False,,/ đêm,,,3,True,True,True,True,True,True,,True,,True,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,
891598185580979785,https://www.airbnb.com.vn/rooms/891598185580979785,,Vũng Tàu,10,10.3500712,107.09593,REGULAR,,Binbin Homestay The Sóng VũngTàu,entire_home,,False,,/ đêm,,,4,True,True,True,True,True,True,True,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
883690220661061786,https://www.airbnb.com.vn/rooms/883690220661061786,,Vũng Tàu,10,10.33005,107.08868,REGULAR,,Beachside Bliss 2BR Apartment,entire_home,,False,,/ đêm,,,4,True,True,True,,True,,,True,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,
840486116605883498,https://www.airbnb.com.vn/rooms/840486116605883498,"5,0",Vũng Tàu,28,10.3500335,107.0961128,REGULAR,,.,entire_home,11,False,,/ đêm,846.373,₫846.373,8,True,True,True,True,True,True,,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
705602580862042057,https://www.airbnb.com.vn/rooms/705602580862042057,"5,0",Vũng Tàu,22,10.35142,107.0994,REGULAR,,[TheView] Căn hộ cao cấp nhìn ra biển tầng 23,entire_home,32,False,,/ đêm,1.023,₫1.023.500,3,True,True,True,True,,,,True,True,True,,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,
682141822562429202,https://www.airbnb.com.vn/rooms/682141822562429202,"5,0",Vũng Tàu,30,10.35013,107.10062,REGULAR,,"Bearbrick homestay, bãi biển ngắm cảnh, Tháp CSJ Vũng Tàu",entire_home,16,False,,/ đêm,950.011,₫950.011,4,True,True,True,True,,True,,True,,True,,,,False,,,,,,,,,,,,,,,,,,True,,,,,,True,,,
24680252,https://www.airbnb.com.vn/rooms/24680252,"4,87",Phường 10,25,10.37508,107.12417,REGULAR,,Ngôi nhà ngọt ngào của bạn - Biệt thự Ocean Pearl tại Vũng Tàu 5,private_room,63,False,,/ đêm,664.463,₫664.463,2,True,True,True,,True,,True,True,True,True,,,,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,
17159153,https://www.airbnb.com.vn/rooms/17159153,"4,83",Thành phố Vũng Tàu,30,10.372,107.05697,REGULAR,,Cảnh biển tuyệt vời - Tòa nhà Thủy Tiên,entire_home,240,False,,/ đêm,,,5,,True,True,,True,True,,True,True,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
889611474222143438,https://www.airbnb.com.vn/rooms/889611474222143438,,Vũng Tàu,27,10.3500712,107.09593,REGULAR,,Chill Inn Homestay,private_room,,False,,/ đêm,,,4,,True,True,True,,True,,True,,True,,True,,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
724884713614164980,https://www.airbnb.com.vn/rooms/724884713614164980,"4,8",Vũng Tàu,30,10.3499614,107.0961159,REGULAR,,2BR with FreeInfinityPool -The Sóng Apt #Sugar3,entire_home,5,False,,/ đêm,778.922,₫778.922,3,True,True,True,True,True,True,,,,,,True,True,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,
891548741202774034,https://www.airbnb.com.vn/rooms/891548741202774034,,Vũng Tàu,30,10.35028,107.0962,REGULAR,,2bedrooms service apt in The Sóng - Mita's Home,entire_home,,False,,/ đêm,,,4,True,True,True,True,,True,,True,,True,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,
881615082497514363,https://www.airbnb.com.vn/rooms/881615082497514363,,Vũng Tàu,26,10.35156,107.07203,REGULAR,,Newly homestay+perfect view,private_room,,False,,/ đêm,,,8,,True,True,,True,,,True,,,,,,False,False,True,,,True,True,False,,,,True,,,,,,,,,,,False,,,,,
32848402,https://www.airbnb.com.vn/rooms/32848402,"4,93",Thành phố Vũng Tàu,28,10.33815,107.08654,REGULAR,,HomeAway 02 / 01 BR - Melody Vũng Tàu,entire_home,46,False,,/ đêm,711.765,₫711.765,2,True,True,True,True,,,,True,True,True,,,,False,,,,,True,,,,,,True,,,,,,,,,,,,,,,,
36854711,https://www.airbnb.com.vn/rooms/36854711,"4,41",Thành phố Vũng Tàu,30,10.34536,107.09621,REGULAR,,Pooh House 9 - Quang cảnh toàn cảnh,entire_home,22,False,,/ đêm,,,6,True,True,True,True,,True,,True,True,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,
49007384,https://www.airbnb.com.vn/rooms/49007384,"4,67",Thành phố Vũng Tàu,27,10.37462,107.11338,REGULAR,,Căn hộ nghỉ dưỡng Gateway 4sao Studio 1PN,entire_home,6,False,,/ đêm,,,3,True,True,True,True,True,True,,True,,True,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,
714683081022518586,https://www.airbnb.com.vn/rooms/714683081022518586,"4,8",Vũng Tàu,21,10.34903,107.09683,REGULAR,,Toàn bộ căn hộ ấm cúng ngay trung tâm thành phố,entire_home,5,False,,/ đêm,1.038,₫1.038.174,4,True,True,True,True,,True,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
872069639583712357,https://www.airbnb.com.vn/rooms/872069639583712357,,Vũng Tàu,30,10.34882,107.09635,REGULAR,,Milan 50 - 2 bedroom The Song Apartment,entire_home,,False,,/ đêm,,,5,,True,True,True,True,True,,True,,True,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,
854940907760426644,https://www.airbnb.com.vn/rooms/854940907760426644,"5,0",Vũng Tàu,30,10.3500335,107.0961128,REGULAR,,ANest The Sóng Vung Tau - Studio 6,entire_home,4,False,,/ đêm,732.626,₫732.626,4,True,True,True,True,True,True,,True,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
31092321,https://www.airbnb.com.vn/rooms/31092321,"4,9",Thành phố Vũng Tàu,16,10.35142,107.07954,REGULAR,,Căn hộ Studio Naples 1 giường.,entire_home,20,False,,/ đêm,655.036,₫655.036,2,,True,True,,True,,,True,True,True,,,,False,,,,,True,,,,True,,True,,,,,,,,,,,,,,,,
693931211615949846,https://www.airbnb.com.vn/rooms/693931211615949846,"4,13",Vũng Tàu,30,10.37547,107.12807,REGULAR,,[B903] A Coziha - Aria Resort Vũng Tàu - Hồ bơi,entire_home,8,False,,/ đêm,,,10,True,True,True,True,,True,True,True,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,
871595669005204611,https://www.airbnb.com.vn/rooms/871595669005204611,,Vũng Tàu,30,10.349403996330992,107.09654241800308,REGULAR,,The Song Condotel free Rooftop Pool,entire_home,,False,,/ đêm,,,3,,True,True,,True,True,,True,True,True,,,True,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,
