room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_WASHER,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,rating,reviewCount,SYSTEM_BEACH,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_TV,isSuperHost,isVerified,yearHosting,price,price_full,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_MOUNTAIN,SYSTEM_EV_CHARGER,SYSTEM_SNOWFLAKE,SYSTEM_PETS,SYSTEM_MAPS_RESORT,SYSTEM_VIEW_CITY,SYSTEM_ELEVATOR,SYSTEM_PATIO_BALCONY,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_DRYER,SYSTEM_FIREPLACE,SYSTEM_BATHTUB,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_SAUNA,SYSTEM_HIGH_CHAIR,SYSTEM_SMOKING_ALLOWED,SYSTEM_BREAKFAST,SYSTEM_FIREPIT,SYSTEM_REFRIGERATOR,SYSTEM_SKI,SYSTEM_BOAT_SAIL,SYSTEM_CRIB,SYSTEM_PACK_N_PLAY,SYSTEM_TOYS,SYSTEM_PIANO,SYSTEM_CALENDAR
863721333765655082,https://www.airbnb.com.vn/rooms/863721333765655082,Thành phố Phan Rang - Tháp Chàm,18,11.55149,108.99816,REGULAR,,Phan Rang - Les Quatre Chemins,entire_home,False,,/ đêm,3,True,True,True,True,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680214935901097885,https://www.airbnb.com.vn/rooms/680214935901097885,Cam Lam,23,12.031266941365113,109.21516096178675,REGULAR,,Biệt thự 3 phòng ngủ hồ bơi riêng Nha Trang,entire_home,False,,/ đêm,9,True,,True,True,True,True,,,False,,"4,62",13,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32427945,https://www.airbnb.com.vn/rooms/32427945,Cam Lâm,30,12.11952,109.1885,REGULAR,,"R#202-H2B Homestay 
Bãi Sau Bãi Sau",private_room,False,,/ đêm,2,True,,True,True,True,True,,True,False,,"4,9",10,True,,,,True,True,5,401.671,₫401.671,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
681739676720421586,https://www.airbnb.com.vn/rooms/681739676720421586,Thành phố Phan Rang - Tháp Chàm,24,11.55876,108.99279,REGULAR,,"[Nạp homestay] Phòng khép kín, sạch sẽ tiện nghi",private_room,False,,/ đêm,2,True,,True,True,True,,True,True,False,False,"5,0",5,,,,,True,True,9,376.588,₫376.588,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,
841465733238834540,https://www.airbnb.com.vn/rooms/841465733238834540,Thành phố Phan Rang - Tháp Chàm,22,11.597850506588967,108.96635853389563,REGULAR,,Căn Chảo - Nõn Cottage,private_room,False,,/ đêm,2,,,True,True,True,True,,True,False,False,,1,,,,,False,True,4,559.177,₫559.177,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,
50226132,https://www.airbnb.com.vn/rooms/50226132,Thành phố Phan Rang - Tháp Chàm,22,11.67281,108.86183,REGULAR,,"Ngay trung tâm thành phố,phục vụ 24/7",private_room,False,,/ đêm,2,,,True,,True,,,True,False,False,,,,True,True,True,False,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
680212171940931331,https://www.airbnb.com.vn/rooms/680212171940931331,Thành phố Cam Ranh,23,12.03161,109.21382,REGULAR,,Villa hồ bơi riêng 2 phòng ngủ Nha Trang,entire_home,False,,/ đêm,4,,,True,True,True,True,,,False,False,,,,True,True,True,,,,3.286,₫3.286.590,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
43500449,https://www.airbnb.com.vn/rooms/43500449,Cam Lâm,30,12.072888374328613,109.19480895996094,REGULAR,,"Alma Resort - Peace, Health, Happy for 5 pax",private_room,False,,/ đêm,5,True,,True,True,True,True,,,,,,,True,True,True,True,,,,2.721,₫2.721.344,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
698752871007943428,https://www.airbnb.com.vn/rooms/698752871007943428,Cam Hải Đông,13,12.05132,109.20488,REGULAR,,Villa nghỉ dưỡng riêng biệt với hồ bơi riêng,entire_home,False,,/ đêm,9,,,True,True,True,True,True,True,False,,"5,0",3,,True,True,True,,,,4.131,₫4.131.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694784800033872891,https://www.airbnb.com.vn/rooms/694784800033872891,Thành phố Phan Rang - Tháp Chàm,30,11.5693049,108.998175,REGULAR,,Căn Hộ Homestay Phan Rang Sunshine Hotel,private_room,False,,/ đêm,16,,,True,True,True,True,,,False,,,,True,,True,True,,,,479.294,₫479.294,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
818020946884806016,https://www.airbnb.com.vn/rooms/818020946884806016,Thành phố Cam Ranh,30,12.030829527739476,109.2143860116176,REGULAR,,"Biệt thự nghỉ dưỡng Lumina Villa, Cam Ranh, 2PN",entire_home,False,,/ đêm,4,,,True,True,True,True,True,,,,,,True,True,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
719925331030201761,https://www.airbnb.com.vn/rooms/719925331030201761,Thành phố Cam Ranh,30,12.02546,109.21765,REGULAR,,Arena Cam Ranh nhìn ra biển,private_room,False,,/ đêm,2,,True,,True,True,True,,,,,"4,43",7,True,True,,True,,,,1.141,₫1.141.177,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,
692248808822860282,https://www.airbnb.com.vn/rooms/692248808822860282,Thành phố Phan Rang - Tháp Chàm,23,11.58413,109.02699,REGULAR,,[Garden by the Beach] 5BRs Super Clean & Quiet,entire_home,False,,/ đêm,16,True,,True,True,,True,,True,False,False,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864252038975713966,https://www.airbnb.com.vn/rooms/864252038975713966,Cam Lâm,12,12.07339,109.19501,REGULAR,,Biệt thự hướng biển (Tầng 2) cho 7 người - Alma Resort,private_room,False,,/ đêm,7,,True,True,True,True,True,,,False,,,,True,True,,,False,True,,3.613,₫3.613.362,,,,,,True,,,,False,,,,,,,,,,,,,,,,,,
850293441307176962,https://www.airbnb.com.vn/rooms/850293441307176962,Vĩnh Hải,20,11.613883264057513,109.14886487144165,REGULAR,,My Hoa Oceanfront Home,entire_home,False,,/ đêm,7,,True,True,True,True,True,True,True,False,False,,,True,,,,,,,1.291,₫1.291.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774564426086401519,https://www.airbnb.com.vn/rooms/774564426086401519,Cam Lâm,30,12.028731749709495,109.21338435262442,REGULAR,,Căn hộ khách sạn view biển 5 sao,entire_home,False,,/ đêm,5,,,True,True,True,True,,,False,,,,True,True,True,True,,,,1.789,₫1.789.967,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
867721591645166719,https://www.airbnb.com.vn/rooms/867721591645166719,Thành phố Cam Ranh,14,11.91208,109.13824,REGULAR,,Sea view room Arena resort,private_room,False,,/ đêm,2,,,True,True,True,True,,True,False,,,,True,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
44384040,https://www.airbnb.com.vn/rooms/44384040,Thành phố Phan Rang - Tháp Chàm,26,11.576329231262207,108.9966049194336,REGULAR,,Coral Homestay Phan Rang - Toàn bộ nhà,entire_home,False,,/ đêm,15,,,True,True,,True,True,,False,False,"4,0",3,,,True,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
677733293814304620,https://www.airbnb.com.vn/rooms/677733293814304620,Cam Lâm,28,12.03156,109.2162,REGULAR,,Biệt thự bể bơi riêng Cam Ranh Mystery Villa & Spa,entire_home,False,,/ đêm,9,True,,True,True,True,True,,,False,False,"4,83",6,True,True,True,,,,,4.585,₫4.585.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681739596462008248,https://www.airbnb.com.vn/rooms/681739596462008248,Thành phố Phan Rang - Tháp Chàm,25,11.55962,108.99469,REGULAR,,[Nạp Homestay] Phòng ấm cúng thoáng đãng view đẹp,private_room,False,,/ đêm,2,True,,True,True,True,,True,True,False,False,"5,0",10,,,,,True,True,9,319.530,₫319.530,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,
608648720986365486,https://www.airbnb.com.vn/rooms/608648720986365486,,30,12.03333,109.21622,REPRESENTATIVE,,Biệt thự hồ bơi 3 phòng ngủ vui vẻ tại khu nghỉ dưỡng Wyndham,entire_home,False,,/ đêm,6,,,True,True,True,True,True,,,,"5,0",3,,True,True,True,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,
806455446746484394,https://www.airbnb.com.vn/rooms/806455446746484394,Cam Lâm,30,12.030809288160299,109.21534430492774,REGULAR,,"Biệt thự nghỉ dưỡng biển, Lumina Villa 3PN",entire_home,False,,/ đêm,6,True,True,True,True,True,True,,,,,,,True,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
692317285264950307,https://www.airbnb.com.vn/rooms/692317285264950307,Thành phố Phan Rang - Tháp Chàm,23,11.583199967629916,109.02744727156181,REGULAR,,[Vườn bên bờ biển] Ngôi nhà rộng mở yên tĩnh bên bờ biển,entire_home,False,,/ đêm,2,True,,True,True,True,True,,True,False,False,,,True,,,,,,,456.471,₫456.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884400343822020621,https://www.airbnb.com.vn/rooms/884400343822020621,Khánh Sơn,5,12.004909014106701,108.94307468086481,REGULAR,,VegAn Home Khánh Sơn,private_room,False,,/ đêm,2,,,True,True,True,True,True,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886725977903613432,https://www.airbnb.com.vn/rooms/886725977903613432,Thanh Hải,13,11.56892,109.12751,REGULAR,,Farm-Homestay View Sea,private_room,False,,/ đêm,2,,,True,True,True,True,,True,False,False,,,True,,,True,False,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
790470007649447635,https://www.airbnb.com.vn/rooms/790470007649447635,Cam Ranh,30,11.96691,109.19103,REGULAR,,Căn hộ studio tại Resort Arena Cam Ranh,private_room,False,,/ đêm,2,True,True,,True,True,True,,True,,,,,True,True,,True,,,,1.098,₫1.098.953,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
37688043,https://www.airbnb.com.vn/rooms/37688043,Thành phố Phan Rang - Tháp Chàm,16,11.56519,109.01568,REGULAR,,Coral Apartment,entire_home,False,,/ đêm,8,,,True,True,,True,True,,False,,"4,83",6,,,,True,,,,,,,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,
731449867177541155,https://www.airbnb.com.vn/rooms/731449867177541155,Thành phố Phan Rang - Tháp Chàm,22,11.562213,109.0176018,REGULAR,,La Vie En Rose (nguyên ̣ n),entire_home,False,,/ đêm,12,,,True,True,True,True,True,True,False,False,,,,,,True,,,,1.255,₫1.255.295,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
871612951324284769,https://www.airbnb.com.vn/rooms/871612951324284769,Thành phố Phan Rang - Tháp Chàm,23,11.57,108.99757,REGULAR,,Tom's House - Căn hộ dịch vụ homestay Phan Rang,entire_home,False,,/ đêm,4,True,,True,True,True,True,,True,False,,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
39400940,https://www.airbnb.com.vn/rooms/39400940,Đạ Chais,30,12.14072,108.63205,REGULAR,,Chappi Mountains Bungalow - Cozy Wood Bungalow 6,entire_home,False,,/ đêm,2,,,,True,,True,,True,False,False,"4,88",26,,,,,,,,487.853,₫487.853,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,
740179380957288950,https://www.airbnb.com.vn/rooms/740179380957288950,Thành phố Đà Lạt,30,11.870612565819483,108.55635749076505,REGULAR,,Healing Retreat Dalat Glamping Tent 1,private_room,False,,/ đêm,2,True,,True,True,True,True,True,,False,False,,,,,,,,,,1.145,₫1.145.412,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
868102888457120805,https://www.airbnb.com.vn/rooms/868102888457120805,Thanh Hải,30,11.58064221893259,109.12984060505102,REGULAR,,NOMAD Ninh Thuận,private_room,False,,/ đêm,16,,,True,True,True,True,True,True,False,,,,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
37040022,https://www.airbnb.com.vn/rooms/37040022,Thành phố Phan Rang - Tháp Chàm,16,11.57475,108.98888,REGULAR,,Phòng Muỗng - Toilet bên ngoài,private_room,False,,/ đêm,2,True,,True,True,,True,,,False,False,"4,75",4,,,,,False,True,4,308.118,₫308.118,True,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,
725036890293970513,https://www.airbnb.com.vn/rooms/725036890293970513,Thành phố Phan Rang - Tháp Chàm,13,11.562213,109.0176018,REGULAR,,La Vie En Rose (Phòng riêng số 1),private_room,False,,/ đêm,2,True,,True,True,True,True,,True,False,False,,1,,,,,False,True,6,268.459,₫268.459,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
639346726705052876,https://www.airbnb.com.vn/rooms/639346726705052876,Phan Rang–Tháp Chàm,30,11.571245462486065,108.9967648983002,REGULAR,,Homestay Phan Rang City View,entire_home,False,,/ đêm,6,,,True,True,True,True,,True,False,,,,,,,True,,,,570.589,₫570.589,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,
729223161760310708,https://www.airbnb.com.vn/rooms/729223161760310708,Thành phố Phan Rang - Tháp Chàm,30,11.57197,108.99598,REGULAR,,Căn hộ cao cấp với 2 ban công hướng Tp và biển,entire_home,False,,/ đêm,6,,,True,True,True,,True,,False,,,,True,,,True,,,,1.483,₫1.483.530,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,
698880464802165720,https://www.airbnb.com.vn/rooms/698880464802165720,Thành phố Phan Rang - Tháp Chàm,9,11.5633,109.01677,REGULAR,,Saigon Champa Hotel - Ninh Thuận  - Phòng Đơn,private_room,False,,/ đêm,2,,,True,True,,True,True,True,False,,,,,,,True,,,,399.412,₫399.412,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,
679956306250389149,https://www.airbnb.com.vn/rooms/679956306250389149,Thành phố Phan Rang - Tháp Chàm,27,11.559956360864982,108.99383950317994,REGULAR,,[Nạp Homestay] Phòng sang trọng ban công view  đẹp,private_room,False,,/ đêm,2,,,True,True,True,,True,True,False,False,,1,,,,,True,True,9,376.588,₫376.588,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,
854763027176682566,https://www.airbnb.com.vn/rooms/854763027176682566,Thành phố Cam Ranh,30,12.00064,109.20958,REGULAR,,1br@seaview@Cam Ranh The Arena,entire_home,False,,/ đêm,2,,,True,True,True,True,,,False,False,,,True,True,,True,,,,1.153,₫1.153.265,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
803881859662110026,https://www.airbnb.com.vn/rooms/803881859662110026,Cam Lâm,11,12.09848593786138,109.18914800317992,REGULAR,,Wyndham Garden Cam Ranh Villa,entire_home,False,,/ đêm,6,,,True,True,True,True,True,True,,,,,True,True,,True,,,,4.032,₫4.032.159,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
692317342834786375,https://www.airbnb.com.vn/rooms/692317342834786375,Thành phố Phan Rang - Tháp Chàm,24,11.583237257679246,109.02757077729245,REGULAR,,[Vườn bên bờ biển] Ngôi nhà rộng mở yên tĩnh bên bờ biển,entire_home,False,,/ đêm,4,True,,True,True,True,True,,True,False,False,"5,0",4,True,,,,,,,570.589,₫570.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823615573499847481,https://www.airbnb.com.vn/rooms/823615573499847481,Thành phố Phan Rang - Tháp Chàm,16,11.562213,109.0176018,REGULAR,,La Vie En Rose (Phòng riêng số  2 và số 3),private_room,False,,/ đêm,4,,,True,True,True,True,,True,False,False,,,,,,True,False,True,,,,,,,,True,,,,,False,,,,,,,,,,,,,,,,,,
637419853101549849,https://www.airbnb.com.vn/rooms/637419853101549849,Vĩnh Hải,20,11.662696145053662,109.17253537117689,REGULAR,,Nhà mặt tiền bãi biển 3 phòng ngủ tại Ninh Thuận,entire_home,False,,/ đêm,6,,,True,True,,,,,False,False,,,,,,,,,,1.922,₫1.922.824,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,
865650477083867942,https://www.airbnb.com.vn/rooms/865650477083867942,Cam Lâm,30,12.073695737113729,109.19783625137329,REGULAR,,Suite Premium 2 phòng ngủ hướng biển,entire_home,False,,/ đêm,6,True,True,True,True,True,True,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
762723452551479347,https://www.airbnb.com.vn/rooms/762723452551479347,Thành phố Phan Rang - Tháp Chàm,30,11.57171781336502,108.99690393358469,REGULAR,,Dâu House Phan Rang- Ngắm bình minh mỗi buổi sáng,entire_home,False,,/ đêm,4,,,True,True,True,True,,True,False,,,,,,,True,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,
890837942035969080,https://www.airbnb.com.vn/rooms/890837942035969080,Thành phố Cam Ranh,5,12.025232038526834,109.21754211187363,REGULAR,,Căn hộ Condotel du lịchThe ARena,private_room,False,,/ đêm,2,,,True,True,True,True,,True,,,,,True,True,,True,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,
853881188393773005,https://www.airbnb.com.vn/rooms/853881188393773005,Thành phố Phan Rang - Tháp Chàm,18,11.59469,108.98981,REGULAR,,Khách sạn Ngọc Bích 2,private_room,False,,/ đêm,2,,,True,True,True,True,True,True,,,,,,,,True,,,,285.294,₫285.294,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,
36880439,https://www.airbnb.com.vn/rooms/36880439,Thành phố Cam Ranh,20,12.03926,109.209,REGULAR,,Một ngôi nhà nghỉ dưỡng gần bãi biển xinh đẹp,private_room,False,,/ đêm,4,,,True,,,True,,True,False,,,,,True,,True,False,True,,1.084,₫1.084.118,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,
774987593691443579,https://www.airbnb.com.vn/rooms/774987593691443579,Thành phố Phan Rang - Tháp Chàm,12,11.58253,108.99163,REGULAR,,Căn hộ ngay trung tâm,entire_home,False,,/ đêm,10,True,,True,True,True,,,True,False,False,,,,True,True,True,,,,4.336,₫4.336.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864335518857522405,https://www.airbnb.com.vn/rooms/864335518857522405,Thành phố Cam Ranh,9,12.02206,109.21398,REGULAR,,Condotel Arena Cam Ranh,entire_home,False,,/ đêm,3,,True,,,True,True,,,False,False,,,True,True,,True,,,,1.141,₫1.141.177,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,
31720502,https://www.airbnb.com.vn/rooms/31720502,Thành phố Phan Rang - Tháp Chàm,22,11.56316,109.01129,REGULAR,,Khách sạn Tam An,private_room,False,,/ đêm,16,,,True,True,,True,True,,False,False,"4,67",13,,,,True,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,
771471415812135272,https://www.airbnb.com.vn/rooms/771471415812135272,Cam Lâm,30,12.07303197357271,109.19603917747736,REGULAR,,Biệt thự khách sạn 5* view biển,entire_home,False,,/ đêm,7,,,True,True,True,,True,,False,,,,True,True,True,True,,,,2.588,₫2.588.450,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
42419388,https://www.airbnb.com.vn/rooms/42419388,Thành phố Cam Ranh,30,11.91376,109.14939,REGULAR,,KHÁCH SẠN NHÃ TRANG CR,private_room,False,,/ đêm,16,,,,True,,True,,,,,"4,67",3,,True,,True,,,,,,,,,True,,,,,,,,,,,True,,,True,True,,,,,,,,,
875868570799289373,https://www.airbnb.com.vn/rooms/875868570799289373,Cam Lâm,30,12.071672806912265,109.19764266455687,REGULAR,,Căn hộ 2 phòng ngủ hướng biển,entire_home,False,,/ đêm,6,True,,True,True,True,True,,True,,,,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
680618506962241741,https://www.airbnb.com.vn/rooms/680618506962241741,Thành phố Phan Rang - Tháp Chàm,12,11.5696,108.99564,REGULAR,,Căn hộ TUNA2  2 phòng ngủ tại Phan Rang Ninh Chữ,entire_home,False,,/ đêm,4,,,True,True,True,True,True,True,,,,,True,,,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,
843322861848591964,https://www.airbnb.com.vn/rooms/843322861848591964,Thành phố Cam Ranh,30,12.00259,109.21898,REGULAR,,Arena Cam Ranh @BaiDai Beach,private_room,False,,/ đêm,2,,,True,True,True,True,,,False,False,,,True,True,,True,,,,1.084,₫1.084.401,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
23361347,https://www.airbnb.com.vn/rooms/23361347,Thành phố Cam Ranh,20,11.90875,109.14139,REGULAR,,Nhà Xanh - Cảng Cam Ranh,private_room,False,,/ đêm,2,,,True,True,True,True,,,False,False,"4,79",15,,,,,False,True,5,,,True,,,True,,,,,,,,,,,True,,,,True,,,,,,,,,
45386291,https://www.airbnb.com.vn/rooms/45386291,,3,11.54822,108.97223,REGULAR,,Nơi lưu trú thư giãn sau tg khám phá Phan Rang...,private_room,False,,/ đêm,16,,True,True,True,,True,True,,False,False,,,,True,,,,,,268.177,₫268.177,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
614974745693647684,https://www.airbnb.com.vn/rooms/614974745693647684,Thành phố Phan Rang - Tháp Chàm,14,11.57186,108.99286,REGULAR,,Căn hộ TUNA1 2 phòng ngủ  tại Phan Rang Ninh Chư,entire_home,False,,/ đêm,4,,,True,True,,True,True,True,,,,,,,,True,,,,,,,,,True,,,,True,True,,,,,True,,,,,,,,,,,,,,
723585415991935561,https://www.airbnb.com.vn/rooms/723585415991935561,Thành phố Phan Rang - Tháp Chàm,22,11.57126026446543,108.99638425558805,REGULAR,,DUprivC - Căn hộ Bohemian tối thiểu,entire_home,False,,/ đêm,6,,,True,True,,True,,,False,,,,,,True,True,,,,912.942,₫912.942,,True,,,True,,True,True,,,,,,,,,,,,,,,,,,,,
853177952193419726,https://www.airbnb.com.vn/rooms/853177952193419726,Thành phố Cam Ranh,16,12.03161,109.21496,REGULAR,,Nice 1 bedroom villa in Cam Ranh,entire_home,False,,/ đêm,3,True,,True,True,True,True,,,False,False,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
692468257933461709,https://www.airbnb.com.vn/rooms/692468257933461709,Thành phố Phan Rang - Tháp Chàm,27,11.5693049,108.998175,REGULAR,,KHÁCH SẠN PHAN RANG SUNSHINE HOTEL,private_room,False,,/ đêm,16,,,True,True,True,True,,True,False,,,,True,,True,True,,,,456.471,₫456.471,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
864011321123036406,https://www.airbnb.com.vn/rooms/864011321123036406,Phan Rang–Tháp Chàm,10,11.58222,108.99174,REGULAR,,Nhà cho thuê,private_room,False,,/ đêm,3,,,True,True,,True,True,,False,,,,,,,True,False,False,,,,,,,True,,,,,,False,,,,,,,,,,,,,,,,,,
769084806490347243,https://www.airbnb.com.vn/rooms/769084806490347243,Thành phố Phan Rang - Tháp Chàm,30,11.554321383113287,109.01676528863834,REGULAR,,Ngôi nhà đầy đủ Sunset - Bãi biển Ninh Chu gần đây & Yên tĩnh,entire_home,False,,/ đêm,4,,,True,True,True,True,,True,False,False,,,True,,,,,,,798.824,₫798.824,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
764201791892354804,https://www.airbnb.com.vn/rooms/764201791892354804,Thành phố Cam Ranh,25,12.03213,109.21422,REGULAR,,Biệt thự quyến rũ tại Bãi biển Cam Ranh,entire_home,False,,/ đêm,9,,,True,True,True,True,,,False,,"4,5",4,True,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
743965079912296713,https://www.airbnb.com.vn/rooms/743965079912296713,Vĩnh Hải,23,11.720712085350922,109.19701147824526,REGULAR,,Với chúng tôi Vinh hy house trước vịnh,entire_home,False,,/ đêm,8,,,True,True,,True,True,True,False,False,,,,,,True,,,,2.500,₫2.500.000,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
777645424508535793,https://www.airbnb.com.vn/rooms/777645424508535793,Cam Ranh,6,11.94025,109.18468,REGULAR,,Alma Resort|1 phòng ngủ Suite A,entire_home,False,,/ đêm,5,,,True,True,,,True,True,False,False,,,True,True,,True,,,,1.528,₫1.528.422,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
856768772911323275,https://www.airbnb.com.vn/rooms/856768772911323275,Cam Lâm,30,12.072419428715767,109.19485316718138,REGULAR,,Suite Superior 1 phòng ngủ hướng biển,entire_home,False,,/ đêm,4,True,,True,True,True,True,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
41413949,https://www.airbnb.com.vn/rooms/41413949,Cam Lâm,30,12.11182,109.18895,REGULAR,,Florihome Beach House - Sky Balcony Room #302,private_room,False,,/ đêm,2,,,True,True,True,True,,True,False,,,2,True,,,True,False,True,3,627.647,₫627.647,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
740123778857098672,https://www.airbnb.com.vn/rooms/740123778857098672,,30,12.09046,109.16978,REGULAR,,Không gian Pure luôn cho bạn sự bình yên,entire_home,False,,/ đêm,4,,,True,True,True,True,True,,False,False,,,,,,,,,,570.589,₫570.589,,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,
31629709,https://www.airbnb.com.vn/rooms/31629709,Thành phố Đà Lạt,6,11.912598609924316,109.13184356689453,REGULAR,,Deluxe Bungalow,private_room,False,,/ đêm,2,,,True,True,,True,True,True,False,False,,1,,,,True,False,False,5,619.636,₫619.636,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,
808980192258747206,https://www.airbnb.com.vn/rooms/808980192258747206,Thành phố Phan Rang - Tháp Chàm,10,11.571170210169972,108.997660222229,REGULAR,,CHÀM - Một ngôi nhà sành điệu và độc đáo,entire_home,False,,/ đêm,2,,,True,True,,True,True,,False,,,,,,,True,,,,570.589,₫570.589,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,
868332460775999843,https://www.airbnb.com.vn/rooms/868332460775999843,Thành phố Cam Ranh,19,11.9986,109.20988,REGULAR,,Sea View Arena Cam Ranh Resort.,entire_home,False,,/ đêm,2,,,,True,True,True,,True,,,,,True,True,True,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,
795550540459151081,https://www.airbnb.com.vn/rooms/795550540459151081,Thành phố Cam Ranh,30,12.02674,109.21601,REGULAR,,Căn HỘ hướng biển San San Căn hộ hướng biển San -,entire_home,False,,/ đêm,2,,,True,True,True,True,,True,False,,,,True,True,,True,,,,1.019,₫1.019.357,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
45169071,https://www.airbnb.com.vn/rooms/45169071,Thành phố Cam Ranh,22,11.9235,109.15841,REGULAR,,AMI Homestay,private_room,False,,/ đêm,4,True,,True,True,,True,True,,,False,,,,,,True,False,True,,570.589,₫570.589,,,,True,True,,,,,False,,,,,,,,,,,,,,,,,,
47848240,https://www.airbnb.com.vn/rooms/47848240,Cam Lâm,14,12.073090887549194,109.1964410349182,REGULAR,,Ocean View Pavillion 02 phòng ngủ,entire_home,False,,/ đêm,7,,,True,True,True,True,,True,False,,,,True,True,True,True,,,,4.053,₫4.053.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
