room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_DRYER,SYSTEM_NO_DETECTOR_CO2,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_SMOKE,isSuperHost,isVerified,SYSTEM_LOCK_ON_DOOR,SYSTEM_JACUZZI,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_FLOWER,SYSTEM_POOL,yearHosting,SYSTEM_VIEW_OCEAN,SYSTEM_BEACH,SYSTEM_REFRIGERATOR,SYSTEM_EV_CHARGER,SYSTEM_BREAKFAST,SYSTEM_BATHTUB,SYSTEM_SMOKING_ALLOWED,SYSTEM_BOAT_SAIL,SYSTEM_FIREPLACE,SYSTEM_VIEW_MOUNTAIN,SYSTEM_GOLF,SYSTEM_CALENDAR,SYSTEM_SAUNA,SYSTEM_MAPS_RESORT,SYSTEM_FIREPIT,SYSTEM_TOYS,SYSTEM_PIANO
698187430550474976,https://www.airbnb.com.vn/rooms/698187430550474976,"4,86",Ngô Quyền,20,20.839567910179657,106.69477082750855,REGULAR,,Một nơi giống như ngôi nhà ngọt ngào của bạn,entire_home,22,False,,/ đêm,863.491,₫863.491,4,True,True,True,True,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809321401587631912,https://www.airbnb.com.vn/rooms/809321401587631912,"5,0",Ngô Quyền,22,20.85217,106.68533,REGULAR,,Thoải mái|Ấm cúng|Ban công|Tầm nhìn tuyệt vời,private_room,8,False,,/ đêm,628.777,₫628.777,2,,True,True,,,True,,,,False,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
874445693790678735,https://www.airbnb.com.vn/rooms/874445693790678735,,Hồng Bàng,11,20.865135979254607,106.6731121391058,REGULAR,,Central Single Bed,private_room,,False,,/ đêm,268.177,₫268.177,2,,True,True,True,,,,,,False,True,,,,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,
872783277087143270,https://www.airbnb.com.vn/rooms/872783277087143270,,Hồng Bàng,15,20.86385,106.67242,REGULAR,,Central cozy Exclusive room,private_room,1,False,,/ đêm,,,2,True,True,True,True,,True,,True,,False,,,,,,False,False,True,,True,False,,,,,,,,,,,,,,,,,,,,,
869036682068984816,https://www.airbnb.com.vn/rooms/869036682068984816,,Haiphong,22,20.86377,106.66613,REGULAR,,Căn hộ 4 phòng ngủ hiện đại tại Vinhome Imperia,entire_home,,False,,/ đêm,2.858,₫2.858.590,10,True,True,True,True,True,,,,,False,,,,,,False,,,,,,True,True,True,,,,,,,,,,,,,,,,,,
878696428197632765,https://www.airbnb.com.vn/rooms/878696428197632765,"5,0",Hồng Bàng,10,20.863931028858385,106.65939196944238,REGULAR,,Cosy private room on high floor,private_room,3,False,,/ đêm,456.471,₫456.471,2,,True,,True,,True,,,,False,True,True,,True,,,False,True,True,,,True,,,6,True,,,,,,,,,,,,,,,,
872279379215375728,https://www.airbnb.com.vn/rooms/872279379215375728,,Ngô Quyền,12,20.85682,106.68318,REGULAR,,Sunflower Homestay (Nhà sàn riêng biệt),private_room,1,False,,/ đêm,,,2,True,True,True,True,,True,,True,True,False,True,,,,,,False,True,True,,,,,,,,,,,,,,,,,,,,,,,
757607854670789072,https://www.airbnb.com.vn/rooms/757607854670789072,"5,0",Hồng Bàng,11,20.87137,106.66877,REGULAR,,Cheechee homestay 3 - căn gác mái ấm áp,private_room,5,False,,/ đêm,529.832,₫529.832,2,,True,,True,,,,,,False,True,,,,True,False,True,True,True,True,,,,,6,,,,,,,,,,,,,,,,,
890455266788195520,https://www.airbnb.com.vn/rooms/890455266788195520,,Thành phố Hạ Long,22,20.96092,107.01969,REGULAR,,Luxury Studio Citadin Ha Long,entire_home,,False,,/ đêm,,,2,True,True,True,True,,True,,True,,False,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,
20841767,https://www.airbnb.com.vn/rooms/20841767,"4,66",Đằng Hải,29,20.83615,106.7233,REGULAR,,Nhà của Kiara - Phòng ấm cúng tại Biệt thự Morrocan,private_room,61,False,,/ đêm,513.530,₫513.530,2,True,True,,True,True,True,,True,,False,,,,,True,False,False,True,True,,,,,,6,,,,,,,,,,,,,,,,,
839998398894081777,https://www.airbnb.com.vn/rooms/839998398894081777,,Hồng Bàng,29,20.86467,106.66095,REGULAR,,Homestay Honey Appartment Hải Phòng 2 - HHG Tower,entire_home,,False,,/ đêm,1.208,₫1.208.857,6,True,True,True,True,True,True,,,,False,,,,,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,
888179817439018334,https://www.airbnb.com.vn/rooms/888179817439018334,,Ngô Quyền,5,20.85649,106.68935,REGULAR,,Cozy room with a workspace,private_room,,False,,/ đêm,,,2,True,True,True,,,,,True,,False,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
808480211300509835,https://www.airbnb.com.vn/rooms/808480211300509835,"4,83",Ngô Quyền,30,20.85372,106.68482,REGULAR,,Trung tâm thành phố |The Best in Town|Ban công|Grand Views,private_room,6,False,,/ đêm,716.488,₫716.488,2,,True,True,,,,,,True,False,True,True,,,True,False,,,,,,,,,,,,True,,,,,,,,,,,,,,
24156630,https://www.airbnb.com.vn/rooms/24156630,"4,71",Lạch Tray,14,20.85209,106.68777,REGULAR,,"Căn hộ toàn cảnh thành phố, trung tâm thành phố",entire_home,56,False,,/ đêm,910.037,₫910.037,5,True,True,,True,,True,True,True,,False,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872826723151845450,https://www.airbnb.com.vn/rooms/872826723151845450,,Ngô Quyền,14,20.85526,106.6852,REGULAR,,Sunflower Homestay (Bắc Âu1),private_room,1,False,,/ đêm,,,2,True,True,True,,,True,,True,True,False,,,,,True,,False,True,True,,,,True,,,,,,,,,,,,,,,,,,,
766440286419266287,https://www.airbnb.com.vn/rooms/766440286419266287,"5,0",Hồng Bàng,30,20.8599097,106.6726417,REGULAR,,Lều Vịt Đất 2,private_room,4,False,,/ đêm,611.100,₫611.100,2,True,True,True,True,,,,,,False,,,,,True,False,True,True,True,,,True,,,4,,,,True,,,,,,,,,,,,,
867843119721551787,https://www.airbnb.com.vn/rooms/867843119721551787,,Ngô Quyền,12,20.85503,106.69233,REGULAR,,Modern house sprinkled with charm,private_room,,False,,/ đêm,,,2,True,True,,True,,,,True,,False,True,,,,,False,False,True,,,False,,,,,,,,,,,,,,,,,,,,,
724560014305715861,https://www.airbnb.com.vn/rooms/724560014305715861,"4,0",Hồng Bàng,10,20.854977261962162,106.666876680426,REPRESENTATIVE,,Merci Apartment & Homestay số 14 - HH Riverside,private_room,6,False,,/ đêm,694.857,₫694.857,2,True,True,True,True,,True,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
874437361328119566,https://www.airbnb.com.vn/rooms/874437361328119566,,Hồng Bàng,8,20.8648763,106.6731829,REGULAR,,Cozy central Flex room 3,private_room,,False,,/ đêm,,,2,,True,True,True,,True,,,,False,True,,,,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,
872752281677739898,https://www.airbnb.com.vn/rooms/872752281677739898,,Ngô Quyền,10,20.856068803571027,106.68421983718872,REGULAR,,Sunflower Homestay(phòng ngủ phong cách Nhật Bản),private_room,1,False,,/ đêm,,,2,True,True,True,True,,True,,True,,False,,,,,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,
33232324,https://www.airbnb.com.vn/rooms/33232324,"4,85",Cát Hải,30,20.7571,107.05627,REGULAR,,"1. InnerX-Stay, Ha Long Floating Homestay",private_room,191,False,,/ đêm,428.233,₫428.233,2,,,,,True,,,,,False,,True,,,,False,False,True,True,,,,,,5,True,True,True,,True,,,,,,,,,,,,
872887472151575694,https://www.airbnb.com.vn/rooms/872887472151575694,,Hồng Bàng,10,20.86525,106.67248,REGULAR,,Cozy central Flex room 2,private_room,2,False,,/ đêm,278.242,₫278.242,2,True,True,,True,,True,,True,,False,True,,,,,False,False,True,,,False,,,,,,,,,,,,,,,,,,,,,
891717626631008961,https://www.airbnb.com.vn/rooms/891717626631008961,,Hồng Bàng,10,20.8649469111042,106.66851112861939,REGULAR,,"Căn hộ 1 ngủ  Vinhomes Imperia, full nội thất.",entire_home,,False,,/ đêm,798.824,₫798.824,2,True,True,True,True,,True,,,,False,,,,,True,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,
36818594,https://www.airbnb.com.vn/rooms/36818594,"4,36",Hồng Bàng,26,20.86599,106.67279,REGULAR,,Căn hộ vinhomes đẹp 4,entire_home,14,False,,/ đêm,634.278,₫634.278,2,True,True,,True,,True,True,,True,False,True,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,
821993898293183640,https://www.airbnb.com.vn/rooms/821993898293183640,"5,0",Thượng Lý,9,20.85505,106.66643,REPRESENTATIVE,,Merci Apartment & Homestay No.19-1 - HH Riverside,private_room,3,False,,/ đêm,552.000,₫552.000,2,True,True,True,True,,True,,True,,,True,,,,True,,False,True,True,,,,,,3,True,,,,,,,,,,,,,,,,
689575507748843049,https://www.airbnb.com.vn/rooms/689575507748843049,,Hồng Bàng,6,20.86505,106.66201,REPRESENTATIVE,,Merci Apartment & Homestay số 11 - Vinhome Imperia,private_room,,False,,/ đêm,532.000,₫532.000,2,True,True,True,True,,True,,True,True,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
689515218247839216,https://www.airbnb.com.vn/rooms/689515218247839216,"4,33",Hồng Bàng,10,20.86489,106.66189,REPRESENTATIVE,,Merci Apartment & Homestay No.1 - Vinhomes Imperia,private_room,3,False,,/ đêm,700.000,₫700.000,2,True,True,,True,,True,,True,True,False,True,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
714979929179217364,https://www.airbnb.com.vn/rooms/714979929179217364,,Lê Chân,9,20.84337,106.68495,REGULAR,,Trung tâm thành phố LUXE Haiphong - Vị trí và cây xanh tốt nhất!,entire_home,,False,,/ đêm,,,15,True,True,True,,,True,,True,True,False,True,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
836521904897173811,https://www.airbnb.com.vn/rooms/836521904897173811,,,26,20.864703843657903,106.66032013073023,REGULAR,,Homestay Honey Căn hộ Hải Phòng - HHG Tower,entire_home,,False,,/ đêm,1.186,₫1.186.236,6,True,True,True,True,,True,,,,False,,,,,True,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,
880974780222731226,https://www.airbnb.com.vn/rooms/880974780222731226,,Thành phố Hạ Long,21,20.97176,107.01646,REGULAR,,Căn hộ 2308 Toà A greenbay garden,entire_home,,False,,/ đêm,422.235,₫422.235,2,True,True,True,True,True,True,,,,False,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
883154854150171750,https://www.airbnb.com.vn/rooms/883154854150171750,,Ngô Quyền,7,20.85649,106.69075,REGULAR,,Private relaxing room,private_room,,False,,/ đêm,,,2,True,,,,,,,True,,False,True,,,,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,
889417490601146388,https://www.airbnb.com.vn/rooms/889417490601146388,,Hồng Bàng,12,20.8585959,106.6769945,REGULAR,,Bring wonderfull experience,private_room,,False,,/ đêm,639.597,₫639.597,5,True,True,True,,True,True,,True,,False,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
629314685145940485,https://www.airbnb.com.vn/rooms/629314685145940485,"5,0",Thượng Lý,15,20.86176,106.66815,REGULAR,,Căn hộ The Flamcelona - Căn hộ 2 phòng ngủ - Vinhomes Imperia,entire_home,3,False,,/ đêm,1.483,₫1.483.530,5,True,True,,True,True,True,,True,,False,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
857560235283428193,https://www.airbnb.com.vn/rooms/857560235283428193,"5,0",Thành phố Hạ Long,10,20.95483,107.01238,REGULAR,,2106 Studio đủ tiện nghi ở Citadines Hạ Long,entire_home,6,False,,/ đêm,867.104,₫867.104,2,True,True,True,True,,True,True,,,False,,,,,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,
875022021845938647,https://www.airbnb.com.vn/rooms/875022021845938647,,Hồng Bàng,8,20.86163,106.66202,REGULAR,,Homestay cao cấp,entire_home,,False,,/ đêm,,,4,True,True,True,True,,True,,True,,False,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
880666048858070662,https://www.airbnb.com.vn/rooms/880666048858070662,,Hồng Bàng,11,20.86491,106.65832,REGULAR,,Lucky Homestay xin chào,entire_home,,False,,/ đêm,,,4,True,True,True,True,True,True,,True,,,,,,,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,
636008327449633390,https://www.airbnb.com.vn/rooms/636008327449633390,"4,9",Hạ Long,26,20.954054,107.012756,REGULAR,,"Studio ấm cúng - tầm nhìn toàn cảnh vịnh Long, Netflix miễn phí",entire_home,49,False,,/ đêm,970.000,₫970.000,3,True,True,True,True,,True,,,,False,,,,,,,,,,,,True,,True,,True,True,,,,,,,,,,,,,,,
872873781215294971,https://www.airbnb.com.vn/rooms/872873781215294971,,Ngô Quyền,7,20.85694,106.68325,REGULAR,,Sunflower Homestay ( Bắc Âu 3),private_room,,False,,/ đêm,,,2,True,True,True,,,True,,True,True,False,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,
33233157,https://www.airbnb.com.vn/rooms/33233157,"4,9",Cát Hải,30,20.76995,107.06399,REGULAR,,"2.InnerX-Stay, Ha Long Floating Homestay",private_room,167,False,,/ đêm,428.233,₫428.233,2,,,,,True,,,,,False,,,,,,False,False,True,True,,,,,,5,,,,,True,,True,,,,,,,,,,
893050990993094422,https://www.airbnb.com.vn/rooms/893050990993094422,,Thượng Lý,13,20.86452941135669,106.6646511933285,REGULAR,,Căn hộ áp mái tách ngủ siêu hot,entire_home,,False,,/ đêm,570.589,₫570.589,2,True,True,True,True,,True,,True,,False,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
595900105340787112,https://www.airbnb.com.vn/rooms/595900105340787112,"4,88",Ngô Quyền,8,20.84698,106.70754,REGULAR,,Căn hộ rực rỡ với 2 phòng ngủ và ban công,entire_home,16,False,,/ đêm,1.201,₫1.201.412,5,True,True,True,True,True,True,,True,,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857049317260509464,https://www.airbnb.com.vn/rooms/857049317260509464,"4,83",Thành phố Hạ Long,18,20.95081,107.02654,REGULAR,,Minh21 -70m2 - Bãi biển nhìn ra biển-Near,entire_home,6,False,,/ đêm,576.236,₫576.236,7,True,True,True,True,True,,,,,False,,,,,True,False,,,,,,,,True,,True,,,,,,,,,,,,,,,,
725654864619456764,https://www.airbnb.com.vn/rooms/725654864619456764,"5,0",Ngô Quyền,12,20.84985,106.68755,REGULAR,,Căn hộ dịch vụ 3 phòng ngủ (1206) tại SHP Plaza,entire_home,11,False,,/ đêm,1.803,₫1.803.060,6,True,True,,,,True,True,True,,False,True,True,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,
43790852,https://www.airbnb.com.vn/rooms/43790852,"4,62",Ngô Quyền,18,20.85194,106.68613,REGULAR,,Căn hộ 2 phòng ngủ 1wc SHP Khánh Phong,entire_home,13,False,,/ đêm,900.000,₫900.000,4,True,True,True,True,True,True,True,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
51118502,https://www.airbnb.com.vn/rooms/51118502,,Thượng Lý,17,20.86996,106.66934,REGULAR,,Cheechee homestay 1 - cảm giác như ở nhà,private_room,2,False,,/ đêm,524.941,₫524.941,2,,True,,True,True,,True,,,False,,,,,,False,True,True,True,,,,,,6,True,,,,,,,True,,,,,,,,,
884400897166880157,https://www.airbnb.com.vn/rooms/884400897166880157,,Hồng Bàng,21,20.863745241217554,106.65797421747438,REGULAR,,Hoang Huy Grand Flower ( Tower ),entire_home,,False,,/ đêm,1.084,₫1.084.118,4,True,True,True,True,True,True,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
26684212,https://www.airbnb.com.vn/rooms/26684212,"4,9",Thành phố Hạ Long,25,20.93972,107.10943,REGULAR,,Sống cùng gia đình bản xứ Hạ Long Lily - Phòng hạng sang 201,private_room,90,False,,/ đêm,1.043,₫1.043.869,3,True,True,,True,,True,,True,,False,,,,,,False,True,True,,True,False,,,,5,,True,,,,,,,,,,,,,,,
694459396703072592,https://www.airbnb.com.vn/rooms/694459396703072592,"3,67",Lạch Tray,15,20.85412,106.6939,REGULAR,,Ray Studio - Hải Phòng,entire_home,3,False,,/ đêm,1.874,₫1.874.791,12,True,True,True,True,,True,,True,True,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
845901024705008618,https://www.airbnb.com.vn/rooms/845901024705008618,"5,0",Hạ Long,30,20.95267,107.01237,REGULAR,,Citadines Marina HaLong - 2 br,entire_home,8,False,,/ đêm,,,5,True,True,True,,,True,True,True,,,True,,,,,,,,,,,,,True,,,True,,,,True,,,,,,,,,,,
798210315282167853,https://www.airbnb.com.vn/rooms/798210315282167853,,Hồng Bàng,30,20.859865527533554,106.67255513135223,REGULAR,,Lều Vịt Đất 3,private_room,,False,,/ đêm,697.259,₫697.259,2,True,True,True,True,,,,,,False,True,,,,True,False,,,,,,,,,,,,,True,,,,,True,,,,,,,,
45779982,https://www.airbnb.com.vn/rooms/45779982,"4,88",Ngô Quyền,14,20.83979,106.69914,REGULAR,,Khách sạn căn hộ Lee là Nhà của bạn,entire_home,16,False,,/ đêm,741.765,₫741.765,2,True,True,True,True,,True,,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
878869627271155324,https://www.airbnb.com.vn/rooms/878869627271155324,,Hạ Long,8,20.95347119421807,107.0025600139138,REGULAR,,Căn hộ nghỉ dưỡng tại Hạ Long,entire_home,,False,,/ đêm,,,2,True,True,,True,,True,,True,,False,True,,,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,
890505935913029766,https://www.airbnb.com.vn/rooms/890505935913029766,,Thành phố Hạ Long,9,20.95395,107.01273,REGULAR,,3024 Duplex 1 bedroom @ Citadines Marina Ha Long,entire_home,,False,,/ đêm,,,2,True,True,True,True,True,True,True,,,False,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,
865450514876803734,https://www.airbnb.com.vn/rooms/865450514876803734,,Hồng Bàng,9,20.86599,106.66304,REGULAR,,"1 bedroom Manhattan 17-02, Vin Imperia",entire_home,,False,,/ đêm,718.942,₫718.942,2,True,True,True,True,True,,,,,False,,,,,True,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,
34789852,https://www.airbnb.com.vn/rooms/34789852,"5,0",Cát Hải,30,20.74166,107.04138,REGULAR,,CornerCatBa,private_room,5,False,,/ đêm,684.706,₫684.706,2,True,True,,True,True,,,,,False,,,,,,False,False,True,True,,,,True,,4,True,,,,,,,,,True,,,,,,,
872826531959009737,https://www.airbnb.com.vn/rooms/872826531959009737,,Ngô Quyền,6,20.85722,106.685,REGULAR,,Sunflower Homestay ( Bắc Âu 2),private_room,1,False,,/ đêm,,,2,True,True,True,True,,True,,True,True,False,,,,,True,,False,True,True,,,,,,,,,,,,,,,,,,,,,,,
872417197360674721,https://www.airbnb.com.vn/rooms/872417197360674721,,Ngô Quyền,10,20.856090107117854,106.68419402092695,REGULAR,,Sunflower Homestay (Phòng ngủ phong cách Hàn Quốc),private_room,1,False,,/ đêm,,,2,True,True,True,,,True,,True,True,False,True,,,,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,
40064777,https://www.airbnb.com.vn/rooms/40064777,"4,86",Cát Hải,30,20.76836,107.06597,REGULAR,,"6.InnerX-Stay, Ha Long Floating Homestay",private_room,87,False,,/ đêm,428.233,₫428.233,2,,,,,,,,,,False,,,,,,False,,,,,,,,,,,,,,True,,True,,,,,,,,,,
893011169928857286,https://www.airbnb.com.vn/rooms/893011169928857286,,Sở Dầu,11,20.872430440563633,106.65898956879094,REGULAR,,Căn hộ 1 ngủ Vinhomes Imperia.,entire_home,,False,,/ đêm,627.647,₫627.647,2,True,True,True,True,,True,,True,,False,True,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,
747706430981814418,https://www.airbnb.com.vn/rooms/747706430981814418,,Thượng Lý,13,20.870901289461237,106.66909399477143,REGULAR,,Cheechee homestay 2- có cảm giác như ở nhà,private_room,,False,,/ đêm,570.589,₫570.589,2,,True,True,True,True,,,,,False,True,,,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
887930490793895863,https://www.airbnb.com.vn/rooms/887930490793895863,,Thành phố Hạ Long,6,20.950816975979937,107.11280037485199,REGULAR,,Mint House Apartment - FLC Hạ Long,private_room,,False,,/ đêm,,,2,True,True,,True,True,,,,,False,,,,,,False,,,,True,,,True,,,,True,,,,,,,,,True,,,,,,
877037165383834509,https://www.airbnb.com.vn/rooms/877037165383834509,,Cát Hải,12,20.72762,107.04128,REGULAR,,Seoul Hotel And Apartment - Apartment 401,entire_home,,False,,/ đêm,,,8,True,True,True,True,,,,,,False,,,,,True,,,,,True,,,,,,True,True,,,,,,True,,,,,,,,,
43155066,https://www.airbnb.com.vn/rooms/43155066,"4,83",Thành phố Hạ Long,30,20.96063,107.00836,REGULAR,,Phòng tập ấm cúng apt❤Greenbay Garden view ❤sea❤ gym&pool,entire_home,48,False,,/ đêm,,,3,True,True,True,,,True,True,True,,,True,True,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,
867681223105404001,https://www.airbnb.com.vn/rooms/867681223105404001,,Thành phố Hạ Long,22,20.95043509765661,107.07888074219227,REGULAR,,T5 Vị trí trung tâm đủ tiện ích,private_room,,False,,/ đêm,,,3,True,True,,,,,,True,,False,True,True,,True,True,False,,,,,,,,,,,,True,,,,,,,,,,,,,,
41732322,https://www.airbnb.com.vn/rooms/41732322,"4,64",,30,20.85004,106.68803,REGULAR,,Phòng ngủ SHP Khánh Phong 3 phong cách Tân cổ điển.,entire_home,14,False,,/ đêm,1.450,₫1.450.000,7,True,True,True,True,True,True,True,True,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
850971195274763512,https://www.airbnb.com.vn/rooms/850971195274763512,,Lê Chân,11,20.819584576982745,106.68725237597285,REGULAR,,Căn hộ 2 ngủ CHILL nhất Vin Marina,entire_home,,False,,/ đêm,1.255,₫1.255.295,4,True,True,True,True,,True,,True,True,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
838972876461893104,https://www.airbnb.com.vn/rooms/838972876461893104,"5,0",Cát Hải,30,20.730898829653373,107.0511332899332,REGULAR,,-30% Include laundry big - breakfast- VNese coffee,private_room,6,False,,/ đêm,605.828,₫605.828,2,True,True,True,,,,,True,True,False,,,,,,False,False,True,True,,,True,,,2,,True,,,,,,,,,,,,,,,
891901613128371597,https://www.airbnb.com.vn/rooms/891901613128371597,,Cát Hải,23,20.75156,106.99823,REGULAR,,Bed in dormitory-CatBa SOL Beach,shared_room,,False,,/ đêm,,,16,,True,True,True,,,,,True,False,True,,,,True,False,,,,,,,,True,,,True,,,,,,,,,,,,,,,
610564125672114036,https://www.airbnb.com.vn/rooms/610564125672114036,"4,75",Ngô Quyền,11,20.836597,106.704224,REGULAR,,Căn hộ Sakura-Luxury Bể bơi miễn phí-Bida,private_room,4,False,,/ đêm,1.255,₫1.255.295,4,True,True,True,True,,True,,True,,,,,,,True,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,
868383350300448233,https://www.airbnb.com.vn/rooms/868383350300448233,,Hồng Bàng,6,20.86575,106.66342,REGULAR,,"Manhattan, Vin Imperia apartment",entire_home,,False,,/ đêm,661.426,₫661.426,2,True,True,True,True,True,,,,,False,,,,,True,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,
715911916428086226,https://www.airbnb.com.vn/rooms/715911916428086226,"4,58",Cát Hải,14,20.724482,107.053356,REGULAR,,Hương vị cà phê và bữa sáng,private_room,24,False,,/ đêm,466.970,₫466.970,2,,True,True,True,,True,,,,False,True,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,
891726837050502670,https://www.airbnb.com.vn/rooms/891726837050502670,,Thành phố Hạ Long,7,20.95233,107.02578,REGULAR,,Homestay view biển Hạ Long,entire_home,,False,,/ đêm,,,4,True,True,,True,,True,True,True,,False,,,,,True,,,,,,,,,True,,,True,,,,,,,,,,,,,,,
798475433259902984,https://www.airbnb.com.vn/rooms/798475433259902984,"5,0",Hồng Bàng,27,20.859874610388058,106.6725880558197,REGULAR,,Lều Vịt Xám 3,private_room,3,False,,/ đêm,685.847,₫685.847,2,True,True,True,True,,,,True,,False,True,,,,,False,,,,,,,,,,,,,True,,,,,True,,,,,,,,
40386970,https://www.airbnb.com.vn/rooms/40386970,"4,88",Cát Hải,30,20.72439,107.05244,REPRESENTATIVE,,Cát Bà Green 🍎 Hotel A Family-run Hotel 💛🌷,private_room,64,False,,/ đêm,450.000,₫450.000,2,,True,True,True,,True,True,True,,False,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
47823202,https://www.airbnb.com.vn/rooms/47823202,,Hồng Bàng,3,20.86358,106.66163,REGULAR,,Căn hộ Vinhome đẹp & giá rẻ cho thuê NGAY 3.,entire_home,,False,,/ đêm,,,2,True,True,True,True,True,True,,,,False,,,,,,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,
34321154,https://www.airbnb.com.vn/rooms/34321154,"4,92",Cát Hải,30,20.76791,107.06533,REGULAR,,"5.InnerX-Stay, Ha Long Floating Homestay",private_room,157,False,,/ đêm,428.233,₫428.233,2,,,,,True,,,,,False,,,,,,False,False,True,,,False,,,,5,,,,,True,,True,,,,,,,,,,
804952829063438667,https://www.airbnb.com.vn/rooms/804952829063438667,,Xuân Đám,23,20.74925,106.99728,REGULAR,,Cat Ba SOL Beach- Beachfront house,private_room,,False,,/ đêm,,,16,,True,True,True,,True,,,,False,,,,,,False,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
45429572,https://www.airbnb.com.vn/rooms/45429572,"4,75",Thành phố Hạ Long,20,20.95887,107.00803,REGULAR,,Căn hộ chung cư 2 phòng ngủ tại TP. Hạ Long,entire_home,4,False,,/ đêm,,,4,True,True,True,True,,True,,,,False,,,,,,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,
880724773746749659,https://www.airbnb.com.vn/rooms/880724773746749659,,Hồng Bàng,13,20.86431,106.6586,REGULAR,,Nice room with private balcony,private_room,,False,,/ đêm,627.647,₫627.647,2,,True,,True,,True,,,,False,True,True,,True,,,False,True,True,,,True,,,,True,,,,,,,,,,,,,,,,
45130207,https://www.airbnb.com.vn/rooms/45130207,"5,0",Hồng Bàng,24,20.86224,106.67665,REGULAR,,The Flamboyant - Office Home @ Vinhomes Imperia,entire_home,5,False,,/ đêm,,,5,True,True,,True,,True,,,,False,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
844812073863983357,https://www.airbnb.com.vn/rooms/844812073863983357,,Thành phố Hạ Long,13,20.953276599773453,107.01222755195282,REGULAR,,Studio đầy màu sắc với tầm nhìn ra biển trong tòa nhà 5 sao,entire_home,,False,,/ đêm,772.828,₫772.828,2,True,True,,True,,True,,True,,False,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
