room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_FLOWER,SYSTEM_TV,SYSTEM_VIEW_OCEAN,SYSTEM_BATHTUB,SYSTEM_ELEVATOR,SYSTEM_HAIRDRYER,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_DRYER,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_BREAKFAST,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_SMOKING_ALLOWED,SYSTEM_REFRIGERATOR,SYSTEM_CALENDAR,SYSTEM_EV_CHARGER,SYSTEM_SAUNA,SYSTEM_MICROWAVE,SYSTEM_FIREPLACE,SYSTEM_BEACH,SYSTEM_TOYS,SYSTEM_FIREPIT
37904078,https://www.airbnb.com.vn/rooms/37904078,"4,65",,30,10.03242,105.78672,REGULAR,,Toàn bộ quê hương phải của Gi ngay trung tâm Cần Thơ,entire_home,81,False,,/ đêm,746.471,₫746.471,4.0,True,True,True,True,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845200553024497606,https://www.airbnb.com.vn/rooms/845200553024497606,"5,0",Ninh Kiều,30,10.000828625103532,105.73976509273052,REGULAR,,Cabin chợ nổi,entire_home,7,False,,/ đêm,445.059,₫445.059,2.0,,True,True,True,True,,True,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
37536131,https://www.airbnb.com.vn/rooms/37536131,"4,77",Ninh Kiều,30,9.997529029846191,105.71212768554688,REGULAR,,SÂN NHÀ VEN SÔNG YÊN BÌNH SỐNG CÙNG GIA ĐÌNH BẢN XỨ Ở ĐỒNG BẰNG SÔNG CỬU LONG,private_room,53,False,,/ đêm,755.459,₫755.459,2.0,,True,,True,True,True,,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
656121159551893877,https://www.airbnb.com.vn/rooms/656121159551893877,"4,57",Ninh Kiều,17,10.0151048,105.768827,REGULAR,,Nhà Hué,entire_home,14,False,,/ đêm,627.647,₫627.647,6.0,True,True,True,True,True,,True,,False,False,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
809622572315695205,https://www.airbnb.com.vn/rooms/809622572315695205,"5,0",Ninh Kiều,29,10.02691,105.75125,REGULAR,,"Nhà 1 phòng ngủ, đủ tiện nghi, ở trung tâm 1",entire_home,6,False,,/ đêm,,,2.0,True,True,True,True,True,True,,True,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
720625376524611593,https://www.airbnb.com.vn/rooms/720625376524611593,"5,0",Ninh Kiều,7,10.03305,105.78108,REGULAR,,Studio giường đôi tối đa BR3,private_room,6,False,,/ đêm,610.073,₫610.073,2.0,True,True,True,True,,True,,True,False,False,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
41049835,https://www.airbnb.com.vn/rooms/41049835,"4,68",Cần Thơ,30,10.03422,105.77692,REGULAR,,STUDIO TROPIC 2 CÓ BAN CÔNG SAU,private_room,22,False,,/ đêm,,,2.0,True,True,,,,True,True,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
22849543,https://www.airbnb.com.vn/rooms/22849543,"4,96",,23,9.97724,105.71513,REGULAR,,Eco stay on Mekong river of smilesfew have seen 2,private_room,82,False,,/ đêm,809.605,₫809.605,2.0,True,True,,True,,True,True,,False,,,,True,,,,True,True,True,,,,,,,,,,,,,,,,,,,
888313076424569428,https://www.airbnb.com.vn/rooms/888313076424569428,,Ninh Kiều,7,10.04124,105.78623,REGULAR,,Maison de Léa - Homestay & Coffee Can Tho 2,entire_home,,False,,/ đêm,,,10.0,True,True,,,,True,True,True,False,False,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,
51425933,https://www.airbnb.com.vn/rooms/51425933,"5,0",Thành phố Vĩnh Long,30,10.25892162322998,105.99610137939453,REGULAR,,Homestay & Tour khám phá đồ gốm đồng bằng sông Cửu Long | Thân thiện với môi trường,private_room,11,False,,/ đêm,798.824,₫798.824,2.0,True,True,True,True,,,True,,False,False,True,,,,,,,,,True,,False,True,2,True,,,,,,,,,,,,,
870991244356110364,https://www.airbnb.com.vn/rooms/870991244356110364,,Ninh Kiều,11,10.01149,105.74604,REGULAR,,MIHA Stay,private_room,,False,,/ đêm,,,2.0,True,True,True,True,,,,True,False,False,,,,,,,True,True,,,,False,True,,True,,,,,,,,,,,,,
20076897,https://www.airbnb.com.vn/rooms/20076897,"4,87",Cần Thơ,14,10.021087348994083,105.78440237494077,REGULAR,,Ngoi Sao: Phòng ban công 01,private_room,126,False,,/ đêm,,,2.0,,True,True,True,,,True,True,False,False,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,
47721896,https://www.airbnb.com.vn/rooms/47721896,"3,67",Cái Răng,11,10.01261,105.79234,REGULAR,,Paml Sun,private_room,3,False,,/ đêm,320.000,₫320.000,2.0,,True,,True,,,True,,False,False,,,,,,True,,,,,,False,True,6,True,,,,,,,,,,,,,
42783602,https://www.airbnb.com.vn/rooms/42783602,"4,72",Ninh Kiều,6,10.03429,105.78658,REGULAR,,54 Homestay - 303- Bến Ninh Kiều,private_room,18,False,,/ đêm,399.412,₫399.412,2.0,True,True,,True,True,True,True,,False,False,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
37093286,https://www.airbnb.com.vn/rooms/37093286,"4,81",Nhơn Nghĩa,30,9.9786,105.72303,REGULAR,,Mekong Daniel Resort,entire_home,43,False,,/ đêm,615.635,₫615.635,2.0,True,True,True,True,True,,,True,False,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
2320484,https://www.airbnb.com.vn/rooms/2320484,"4,79",Long Ho,22,10.32213,105.98119,REGULAR,,Mekong Delta Vinh Long,private_room,70,False,,/ đêm,802.991,₫802.991,16.0,True,True,,True,True,True,,,False,False,,,True,,,,,,,,,False,True,9,,True,False,,,,,,,,,,,
800351906959345364,https://www.airbnb.com.vn/rooms/800351906959345364,"4,6",Ninh Kiều,30,10.03695,105.78356,REGULAR,,Nhà nguyên căn 3 phòng ngủ gần bến Ninh Kiều,entire_home,5,False,,/ đêm,,,4.0,True,True,True,True,True,,,True,False,False,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,
45952010,https://www.airbnb.com.vn/rooms/45952010,"4,33",Phú Thứ,15,10.01473,105.78533,REGULAR,,202 - 09 Homestay - BigC Cần Thơ,private_room,3,False,,/ đêm,308.118,₫308.118,2.0,True,True,,True,True,True,True,,False,False,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
51466752,https://www.airbnb.com.vn/rooms/51466752,"5,0",Thành phố Vĩnh Long,30,10.25791,105.99535,REGULAR,,Mekong Pottery Homestay & Tour du lịch | Green & Retreat,private_room,4,False,,/ đêm,855.883,₫855.883,3.0,True,True,True,True,True,,True,,False,False,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
661326156547162108,https://www.airbnb.com.vn/rooms/661326156547162108,"5,0",Ninh Kiều,10,10.03204547100382,105.7803127169609,REGULAR,,MIDMOST Double Studio BR1- nhìn ra phố,private_room,10,False,,/ đêm,589.989,₫589.989,2.0,True,True,True,True,,True,True,True,,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,,,
798851649177539600,https://www.airbnb.com.vn/rooms/798851649177539600,,An Hòa,10,10.044957,105.7645489,REGULAR,,"Căn hộ 70m2, 2 phòng ngủ",entire_home,,False,,/ đêm,1.175,₫1.175.412,8.0,True,True,,True,,True,True,,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
888753952863284208,https://www.airbnb.com.vn/rooms/888753952863284208,,Ninh Kiều,14,10.03663,105.77775,REGULAR,,Studio ấm cúng ban công rộng ngay trung tâm TP,private_room,,False,,/ đêm,,,2.0,True,True,,True,,True,True,,False,,,True,,,True,True,,,,,True,,,,,,,,,,,,,,,,,
42783700,https://www.airbnb.com.vn/rooms/42783700,,Ninh Kiều,7,10.03417,105.78568,REGULAR,,54 homestay - 301- Bến Ninh Kiều,private_room,,False,,/ đêm,342.353,₫342.353,2.0,True,True,,True,True,True,True,,False,False,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
838839402716643187,https://www.airbnb.com.vn/rooms/838839402716643187,,Ninh Kiều,8,10.03261,105.78502,REGULAR,,Phòng: cách cầu cảng NinhKieu 300 m,private_room,,False,,/ đêm,296.706,₫296.706,2.0,True,True,True,True,True,True,True,,False,False,,,,,,,,,,,,False,True,,True,,,,,,,,,,,,,
779305451659801687,https://www.airbnb.com.vn/rooms/779305451659801687,"4,8",Cái Răng,30,9.998317914664131,105.74601497501135,REGULAR,,Homestay có bể bơi ngoài trời,private_room,5,False,,/ đêm,787.412,₫787.412,2.0,,True,True,True,,,,True,False,False,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,
800217004581782685,https://www.airbnb.com.vn/rooms/800217004581782685,,Ninh Kiều,30,10.0277343,105.7526036,REGULAR,,Nhà 2 phòng ngủ đủ tiện nghi ở trung tâm,entire_home,,False,,/ đêm,400.553,₫400.553,4.0,True,True,True,True,True,,,True,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
829412969496130674,https://www.airbnb.com.vn/rooms/829412969496130674,,Ninh Kiều,13,10.04143,105.78315,REGULAR,,Midmost House 8 - Riverside view,private_room,1,False,,/ đêm,456.014,₫456.014,2.0,True,True,True,True,,True,,True,False,False,,True,,,,,,,,,,True,True,5,True,,,,,,,,,,,,,
39562634,https://www.airbnb.com.vn/rooms/39562634,"4,73",,30,10.02936,105.78856,REGULAR,,Chỗ Nghi - Hoa Anh Đào,private_room,11,False,,/ đêm,399.412,₫399.412,2.0,,True,True,True,,True,True,,False,False,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,
39823662,https://www.airbnb.com.vn/rooms/39823662,"4,87",Nhơn Nghĩa,30,9.96861,105.69658,REGULAR,,Mekong Daniel Resort(Bungalow2),entire_home,15,False,,/ đêm,669.159,₫669.159,2.0,True,True,True,True,True,,,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
2312652,https://www.airbnb.com.vn/rooms/2312652,"4,7",Long Ho ,30,10.32337,105.98474,REGULAR,,Mekong Delta Vinh Long,private_room,96,False,,/ đêm,725.634,₫725.634,16.0,,True,,True,True,True,,,False,False,,,True,,,,True,,True,True,,,,,,,,,,,,,,,,,,
36711854,https://www.airbnb.com.vn/rooms/36711854,,Ninh Kiều,10,10.04624,105.77822,REGULAR,,302-08 Gia đình bản xứ,private_room,1,False,,/ đêm,365.177,₫365.177,2.0,True,True,,True,True,True,True,,False,,,True,,,,,,,True,,,False,True,5,,,False,,,,,,,,,,,
873480155304539396,https://www.airbnb.com.vn/rooms/873480155304539396,,Thành phố Vĩnh Long,18,10.2315505,105.9476972,REGULAR,,"Sạch sẽ, tiện nghi, thoáng mát",private_room,,False,,/ đêm,,,14.0,,True,,True,,,True,True,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
758562915126312392,https://www.airbnb.com.vn/rooms/758562915126312392,,,22,10.00143,105.71064,REGULAR,,Một nơi nhỏ có hoa để tạo ra không gian yên bình.,private_room,,False,,/ đêm,402.235,₫402.235,16.0,True,True,True,True,,,,True,False,False,True,,,,,,,,,,,False,True,,,,False,,,,,,,,,,,
757564357671731414,https://www.airbnb.com.vn/rooms/757564357671731414,"4,89",Ninh Kiều,29,10.03655,105.7786,REGULAR,,Yluna - Boutiqulink_,private_room,9,False,,/ đêm,800.000,₫800.000,2.0,,True,,True,,,True,True,False,False,,True,,True,,,,True,,,,False,True,6,,,False,,,,,,,,,,,
29355889,https://www.airbnb.com.vn/rooms/29355889,"4,5",Ninh Kiều,9,10.04668,105.78015,REGULAR,,001-08 homestay,private_room,4,False,,/ đêm,268.177,₫268.177,1.0,True,True,,True,,True,,,False,,,,,,,True,,,True,,,,,,,,,,True,,,,,,,,,
22850385,https://www.airbnb.com.vn/rooms/22850385,"4,97",,19,9.97614,105.71421,REGULAR,,"Eco ở lại Đồng bằng sông Cửu Long, một dòng sông nụ cười ít ai thấy.",private_room,68,False,,/ đêm,809.605,₫809.605,2.0,True,True,,True,,True,True,,False,,,,True,,,,True,True,True,,,,,,,,,,,,,,,,,,,
21198010,https://www.airbnb.com.vn/rooms/21198010,"4,75",Cái Khế,26,10.04482,105.78393,REGULAR,,"Winter Spring Homestay - Phòng lớn, bếp lớn",private_room,28,False,,/ đêm,513.530,₫513.530,3.0,True,True,,True,True,True,,,False,False,True,True,,,,,,,,,,False,True,6,True,,,,,,,,,,,,,
32508983,https://www.airbnb.com.vn/rooms/32508983,"4,79",Ninh Kiều,14,10.03442,105.78478,REGULAR,,MIDMOST Boutique BR6 - 5 phút đi bộ đến Ninh Kiều Quay,private_room,28,False,,/ đêm,521.290,₫521.290,2.0,,True,True,True,,,True,,False,False,,True,,,,True,,,,,True,,,,,,,,,True,,,,,,,,
890137604035653823,https://www.airbnb.com.vn/rooms/890137604035653823,,An Cư,13,10.03734,105.77769,REGULAR,,Phòng studio mới ngay trung tâm thành phố,private_room,,False,,/ đêm,,,2.0,True,True,,True,,True,True,,False,,,True,,,True,,,,True,,True,,,,,,,,,,,,,,,,,
39826545,https://www.airbnb.com.vn/rooms/39826545,"4,5",Nhơn Nghĩa,30,9.96813,105.69634,REGULAR,,Mekong Daniel Resort (Family Bungalow),entire_home,14,False,,/ đêm,936.822,₫936.822,4.0,True,True,True,True,True,,,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
42783504,https://www.airbnb.com.vn/rooms/42783504,,Ninh Kiều,5,10.03395,105.78704,REGULAR,,54 Homestay- 202- Bến Ninh Kiều,private_room,,False,,/ đêm,342.353,₫342.353,2.0,True,True,,True,True,True,True,,False,False,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
29467954,https://www.airbnb.com.vn/rooms/29467954,,Ninh Kiều,9,10.04679,105.77944,REGULAR,,202- 08 Homestay,private_room,,False,,/ đêm,365.177,₫365.177,2.0,True,True,,True,,True,True,,False,,,True,,,,True,,,True,,,False,True,,,,False,,,,,,,,,,,
41184288,https://www.airbnb.com.vn/rooms/41184288,"4,4",Cái Răng,23,10.00967,105.78668,REGULAR,,Minh Minh Nam Hotel - Phòng có bancony,private_room,5,False,,/ đêm,365.177,₫365.177,2.0,,True,,,,,True,,,,,True,,,True,True,,True,,,True,,,,,,,,,,True,,,,,,,
806051627029188226,https://www.airbnb.com.vn/rooms/806051627029188226,,Cái Răng,12,9.982385643145006,105.75881961934012,REGULAR,,Ngôi nhà đáng yêu ở Tây Tạng,entire_home,,False,,/ đêm,,,4.0,True,True,True,True,True,True,,True,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
817895108476567438,https://www.airbnb.com.vn/rooms/817895108476567438,,Bình Thủy,16,10.0599157,105.7068944,REGULAR,,Phòng riêng | Hồ bơi & Chèo thuyền kayak,private_room,,False,,/ đêm,1.004,₫1.004.236,2.0,True,True,,True,,,True,,False,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,
29351234,https://www.airbnb.com.vn/rooms/29351234,"4,97",Cần Thơ,19,10.03969,105.77479,REGULAR,,Tổ Nhỏ - Thăm quan Cần Thơ! Đi với gia đình tôi,private_room,32,False,,/ đêm,422.235,₫422.235,2.0,True,True,,,,True,True,,False,False,,True,,,,,,,True,,True,True,True,6,,,False,,,,,,,,,,,
45482601,https://www.airbnb.com.vn/rooms/45482601,"4,0",Cái Răng,13,10.01482,105.78496,REGULAR,,001-09homestay- Big C Cần Thơ,private_room,4,False,,/ đêm,490.706,₫490.706,4.0,True,True,,True,True,True,True,,False,False,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
678676747044342505,https://www.airbnb.com.vn/rooms/678676747044342505,,Ninh Kiều,8,10.0448876,105.785795,REGULAR,,Nhà phố có cửa sổ 30m2 - Winter Spring homestay,private_room,,False,,/ đêm,470.165,₫470.165,3.0,True,True,,True,True,,,True,False,False,True,True,,,,,,,,,,False,True,,True,,,,,,,,,,,,,
24636911,https://www.airbnb.com.vn/rooms/24636911,"4,86",Cần Thơ,12,10.021087348994083,105.78440237494077,REGULAR,,Ngoi Sao: Phòng ban công 02,private_room,44,False,,/ đêm,321.187,₫321.187,2.0,,True,,True,,,True,True,False,False,True,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,
858977962222741131,https://www.airbnb.com.vn/rooms/858977962222741131,,Ninh Kiều,8,10.0119674,105.7452697,REGULAR,,"MIHA Stay, Tiện nghi thoải mái và thư giãn",private_room,,False,,/ đêm,,,2.0,True,True,True,True,,,,True,False,False,True,,,,,,,,,,,False,True,,,,False,True,,,,,,,,,,
31349234,https://www.airbnb.com.vn/rooms/31349234,"4,64",Ninh Kiều,30,10.03472,105.78379,REGULAR,,"Studio cổ điển có ban công, gần bến Ninh Kiều",private_room,14,False,,/ đêm,855.883,₫855.883,3.0,True,True,True,True,,True,,True,,,,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,,
37440015,https://www.airbnb.com.vn/rooms/37440015,"4,5",Ninh Kiều,25,10.0291,105.78653,REGULAR,,TẦNG LỬNG SEN,hotel_room,16,False,,/ đêm,627.000,₫627.000,3.0,,True,,,,,True,,False,False,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
17505126,https://www.airbnb.com.vn/rooms/17505126,"4,87",Thành phố Sa Đéc,12,10.32277,105.74081,REGULAR,,Nhà ở tre Phong - Lễ Thông,private_room,31,False,,/ đêm,627.647,₫627.647,3.0,True,True,,,True,,,,False,False,,,,,,,,,,,,True,False,6,,True,False,,True,,,,,,,,,
47735995,https://www.airbnb.com.vn/rooms/47735995,,Cái Răng,8,10.01231,105.79063,REGULAR,,Pampas,private_room,1,False,,/ đêm,400.000,₫400.000,2.0,,True,,True,,,True,,False,False,,,,,,True,,,,,,False,True,6,True,,,,,,,,,,,,,
751727971765053517,https://www.airbnb.com.vn/rooms/751727971765053517,,An Bình,28,10.263215828326803,105.96183923702624,REGULAR,,Mekong Riverside HomeStay tốt nhất ở Vĩnh Long,private_room,,False,,/ đêm,456.471,₫456.471,1.0,True,True,True,,,True,,,False,False,,True,,,,,True,True,,,,False,False,,True,,,,,,,,,,,,,
33073550,https://www.airbnb.com.vn/rooms/33073550,"4,79",Ninh Kiều,30,10.02981,105.78625,REPRESENTATIVE,,MAGNOLIA 's The Loft Studio @ Bến cảng Cần Thơ,entire_home,19,False,,/ đêm,730.000,₫730.000,2.0,,True,,True,,,True,True,False,,,True,,,True,True,,,,True,True,,,,,,,,,,,,,,,,,
42770871,https://www.airbnb.com.vn/rooms/42770871,"4,75",Ninh Kiều,5,10.03335,105.77907,REGULAR,,"BIỆT thự MIDMOST BR3 - công viên trung tâm, cách bến 800m",private_room,4,False,,/ đêm,491.521,₫491.521,2.0,True,True,True,True,,True,True,,False,False,,True,,,,,,,,,,True,True,5,True,,,,,,,,,,,,,
42783454,https://www.airbnb.com.vn/rooms/42783454,"5,0",Ninh Kiều,7,10.03206,105.78681,REGULAR,,54 Homestay-203- Bến Ninh Kiều,private_room,10,False,,/ đêm,399.412,₫399.412,2.0,True,True,,True,True,True,,,False,False,,True,,,,,,,True,,,False,True,5,True,,,,,,,,,,,,,
890107105909549916,https://www.airbnb.com.vn/rooms/890107105909549916,,An Cư,13,10.03894,105.77785,REGULAR,,Studio ấm cúng ngay bến Ninh Kiều trung tâm TP,private_room,,False,,/ đêm,,,2.0,True,True,,True,,,True,,False,,,True,,,True,True,,,,,True,,,,,,,,,True,,,,,,,,
868609251071344418,https://www.airbnb.com.vn/rooms/868609251071344418,,Ninh Kiều,30,10.0119674,105.7452697,REGULAR,,MIHA Villa Home,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,,,,True,False,,True,,True,,,,True,,,,,,,,,,,True,,,,,,,,,,
41042335,https://www.airbnb.com.vn/rooms/41042335,"4,88",Cần Thơ,30,10.03392,105.77762,REGULAR,,STUDIO ROSY 2 GẦN BẾN NINH KIỀU,private_room,8,False,,/ đêm,562.065,₫562.065,2.0,True,True,,True,,True,True,,,False,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
38002629,https://www.airbnb.com.vn/rooms/38002629,"4,67",Ninh Kiều,21,10.05563,105.76986,REGULAR,,Phòng đôi ấm cúng tại trung tâm TP Cần Thơ* Vườn phong lan TP.,private_room,3,False,,/ đêm,420.638,₫420.638,3.0,,True,,True,,True,True,,,,True,True,,,True,,,,True,True,,False,True,3,True,,,,,,,,,,,,,
818384131363691903,https://www.airbnb.com.vn/rooms/818384131363691903,"5,0",Tân An,12,10.03372,105.78467,REGULAR,,Cần Thơ Home & Căn hộ 3,entire_home,3,False,,/ đêm,1.483,₫1.483.530,6.0,True,True,True,True,,True,True,,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
792450878965585726,https://www.airbnb.com.vn/rooms/792450878965585726,"4,33",An Lạc,5,10.050755362822226,105.74874194838713,REGULAR,,Phòng màu xám có tầm nhìn ra vườn,private_room,3,False,,/ đêm,330.941,₫330.941,2.0,True,True,True,True,True,,,True,False,False,,,,,,,,,,,,False,True,3,True,,,,,,,True,,,,,,
809619594399336680,https://www.airbnb.com.vn/rooms/809619594399336680,,Ninh Kiều,21,10.02792,105.75295,REGULAR,,"Nhà 1 phòng ngủ, đủ tiện nghi, tại trung tâm 2",entire_home,,False,,/ đêm,329.800,₫329.800,2.0,True,True,True,True,True,True,,True,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
42783206,https://www.airbnb.com.vn/rooms/42783206,,Ninh Kiều,4,10.03261,105.78476,REGULAR,,54 homestay- 102- Bến Ninh Kiều,private_room,,False,,/ đêm,342.353,₫342.353,2.0,True,True,,True,True,True,,,False,False,,True,,,,,,,True,,,False,True,,True,,,,,,,,,,,,,
21300057,https://www.airbnb.com.vn/rooms/21300057,"4,76",Cái Khế,30,10.04463,105.78344,REGULAR,,Sống cùng gia đình bản xứ mùa xuân mùa đông - Nhà mùa thu,private_room,21,False,,/ đêm,456.471,₫456.471,2.0,True,True,,True,True,True,,,False,False,,True,,,,,,,True,,,False,True,6,True,,,,,,,,,,,,,
838830392319843305,https://www.airbnb.com.vn/rooms/838830392319843305,,Ninh Kiều,7,10.03302,105.78518,REGULAR,,Phòng ấm cúng ở trung tâm thành phố,private_room,,False,,/ đêm,279.588,₫279.588,2.0,True,True,True,True,True,True,True,,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
803214401261894088,https://www.airbnb.com.vn/rooms/803214401261894088,,Ninh Kiều,10,10.0448876,105.785795,REGULAR,,Căn hộ trong homestay 50m2,private_room,,False,,/ đêm,821.647,₫821.647,6.0,True,True,True,True,True,True,,,False,False,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
23623609,https://www.airbnb.com.vn/rooms/23623609,"4,91",,11,10.30386,105.74539,REGULAR,,Nhà tre - Hoa hồng sứ,private_room,11,False,,/ đêm,570.589,₫570.589,2.0,True,True,,,True,,,,False,False,,,,,,,,,,,,True,False,6,,True,False,,True,,,,,,,,,
824371194974465878,https://www.airbnb.com.vn/rooms/824371194974465878,"4,67",Ninh Kiều,30,10.03569,105.77864,REGULAR,,Yluna - Nấm 2,private_room,3,False,,/ đêm,1.600,₫1.600.000,4.0,,True,,True,,,True,True,False,False,,True,,True,,,,True,,,,False,True,6,,,False,,,,,,,,,,,
37438999,https://www.airbnb.com.vn/rooms/37438999,,Ninh Kiều,27,10.02882,105.78835,REGULAR,,ALUNY - CHRYSANTH,hotel_room,,False,,/ đêm,570.000,₫570.000,2.0,,True,,,,,True,,False,False,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
824359213496824402,https://www.airbnb.com.vn/rooms/824359213496824402,"4,75",Ninh Kiều,24,10.03571,105.77823,REGULAR,,Yluna - Persimmon Loft,private_room,4,False,,/ đêm,1.200,₫1.200.000,2.0,,True,True,,,,True,True,False,False,,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,,
40010744,https://www.airbnb.com.vn/rooms/40010744,"4,88",Cần Thơ,17,10.04204,105.77531,REGULAR,,Closer home!!!!,entire_home,16,False,,/ đêm,817.844,₫817.844,4.0,True,True,,,,True,True,,False,False,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
39544688,https://www.airbnb.com.vn/rooms/39544688,"4,63",Ninh Kiều,30,10.012042999267578,105.7320556640625,REGULAR,,Phòng gia đình bản xứ đích thực Riverside Cần Thơ,private_room,8,False,,/ đêm,,,4.0,,True,,True,True,,,,False,False,True,True,True,,,,,,,,,False,True,4,True,,,,,,,,,,,,,
42773699,https://www.airbnb.com.vn/rooms/42773699,,Ninh Kiều,5,10.03232,105.7789,REGULAR,,"BIỆT thự MIDMOST BR6 - công viên trung tâm, cách bến 800m",private_room,2,False,,/ đêm,477.012,₫477.012,2.0,True,True,True,True,,True,True,,False,False,,True,,,,,,,,,,True,True,5,True,,,,,,,,,,,,,
42783561,https://www.airbnb.com.vn/rooms/42783561,,Ninh Kiều,5,10.03411,105.78616,REGULAR,,54 homestay - 201- Bến Ninh Kiều,private_room,,False,,/ đêm,342.353,₫342.353,2.0,True,True,,True,True,True,True,,False,False,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
890073816505618157,https://www.airbnb.com.vn/rooms/890073816505618157,,An Cư,15,10.03688,105.77904,REGULAR,,Studio có ban công sang trọng ngay trung tâm TP,private_room,,False,,/ đêm,,,2.0,True,True,,True,,,True,,False,,,True,,,,True,,,,,True,,,,,,,,,,True,,,,,,,
36713253,https://www.airbnb.com.vn/rooms/36713253,,Ninh Kiều,8,10.04561,105.77997,REGULAR,,301- 08 Sống cùng gia đình bản xứ,private_room,1,False,,/ đêm,365.177,₫365.177,2.0,True,True,,True,True,True,True,,False,,,True,,,,,,,True,,,False,True,5,,,False,,,,,,,,,,,
47735448,https://www.airbnb.com.vn/rooms/47735448,"4,33",Cái Răng,16,10.01128,105.79197,REGULAR,,COASTAL,private_room,3,False,,/ đêm,400.000,₫400.000,2.0,,True,,True,,,True,True,False,False,,,,,,True,,,,,,False,True,6,True,,,,,,,,,,,,,
709047663329429951,https://www.airbnb.com.vn/rooms/709047663329429951,,Ninh Kiều,10,10.006151994349759,105.73988350884214,REGULAR,,Phòng 2 giường thoải mái,private_room,2,False,,/ đêm,360.018,₫360.018,3.0,True,True,True,True,True,,,True,False,False,,,,,,,,,,,,True,True,7,True,,,True,,,,,,,,,,
732130756520377074,https://www.airbnb.com.vn/rooms/732130756520377074,"4,89",Ninh Kiều,18,10.03272,105.78526,REGULAR,,Nhà và căn hộ Cần Thơ,entire_home,9,False,,/ đêm,1.597,₫1.597.648,6.0,True,True,True,True,,True,True,,False,False,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
32201070,https://www.airbnb.com.vn/rooms/32201070,"4,38",Ninh Kiều,30,10.03346,105.78365,REGULAR,,Rustic Studio trên phố ẩm thực gần bến Ninh Kiều,private_room,13,False,,/ đêm,627.647,₫627.647,2.0,,True,,True,,,True,,False,,,True,True,True,,,,True,True,,True,,,,,,,,,,,,,,,,,
