room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_HAIRDRYER,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_JACUZZI,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_DRYER,SYSTEM_VIEW_CITY,SYSTEM_VIEW_OCEAN,SYSTEM_SURVEILLANCE,SYSTEM_FIREPLACE,SYSTEM_LUGGAGE_DROP,SYSTEM_REFRIGERATOR,SYSTEM_FLOWER,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_POOL,SYSTEM_SMOKING_ALLOWED,SYSTEM_PIANO,SYSTEM_EV_CHARGER,SYSTEM_SAUNA,SYSTEM_MICROWAVE,SYSTEM_CRIB,SYSTEM_HIGH_CHAIR,SYSTEM_BREAKFAST,SYSTEM_VIEW_MOUNTAIN,SYSTEM_CALENDAR,SYSTEM_BATHTUB
806826385486086991,https://www.airbnb.com.vn/rooms/806826385486086991,,Hai Bà Trưng,11,20.998,105.86672,REGULAR,,QMP-Time City-01 Phòng ngủ,entire_home,,False,,/ đêm,1.312,₫1.312.354,2,,True,True,,,True,,,True,,True,,True,,,True,,True,False,,,,,,,,,,,True,,,,,,,,,,,,,,,
695980032835788913,https://www.airbnb.com.vn/rooms/695980032835788913,,Thanh Xuân,8,21.00724,105.79769,REGULAR,,Dcapitale/2BR/Nội thất ấm cúng và đầy đủ/Hà Nội,entire_home,,False,,/ đêm,1.344,₫1.344.271,5,,True,True,True,True,True,True,,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
760542567171758105,https://www.airbnb.com.vn/rooms/760542567171758105,,Tây Hồ,22,21.07924,105.81989,REGULAR,,Căn hộ 2 phòng ngủ ấm cúng trên phố đi bộ Trịnh Công Sơn,entire_home,,False,,/ đêm,1.369,₫1.369.412,4,,True,True,,,True,,,True,,True,,,,,True,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
53332957,https://www.airbnb.com.vn/rooms/53332957,,Tây Hồ,7,21.06682,105.82538,REGULAR,,Full furniture apartment with luxury amenities,entire_home,,False,,/ đêm,,,10,,,,,True,,,,,,,,,True,,,True,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
872102598304323119,https://www.airbnb.com.vn/rooms/872102598304323119,,Ba Đình,10,21.0313056,105.8147359,REGULAR,,2Br Apt. Vinhomes Metropolis w city view 22nd M2,entire_home,,False,,/ đêm,1.369,₫1.369.412,4,,True,True,,True,True,,,True,,True,,True,,,True,,,False,,,,,,,,,,,True,,,,,,,,,,,,,,,
769852143591960260,https://www.airbnb.com.vn/rooms/769852143591960260,,Hoàn Kiếm,14,21.01960129895539,105.84861684590578,REGULAR,,[Khu phố cổ - Nhà nguyên căn] Dành cho người yêu nghệ thuật,entire_home,,False,,/ đêm,1.344,₫1.344.848,4,,True,True,,,True,,,True,,True,,,True,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,True,True,
546748533840491388,https://www.airbnb.com.vn/rooms/546748533840491388,,Cầu Giấy,30,21.03305,105.78977,REPRESENTATIVE,,22Land Residence Bulgalow một phòng ngủ,private_room,,False,,/ đêm,1.300,₫1.300.000,2,,True,True,True,True,True,,,,,True,,,True,,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
751014113527253430,https://www.airbnb.com.vn/rooms/751014113527253430,,Nam Từ Liêm,7,20.99995,105.74071,REGULAR,,% {disBHomflix Căn hộ 2BR1WC S201 VH Smart City,entire_home,,False,,/ đêm,1.367,₫1.367.817,4,,True,True,True,,True,,,True,,True,,,True,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
50450920,https://www.airbnb.com.vn/rooms/50450920,"4,0",Cầu Giấy,7,21.00552,105.79602,REGULAR,,D'meitale/2BR/ Luxury and Cosy/ HighFloor/*Hà Nội*,entire_home,4,False,,/ đêm,1.367,₫1.367.095,5,,True,True,,True,True,True,,True,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
46317939,https://www.airbnb.com.vn/rooms/46317939,,Hoàn Kiếm,9,21.02393,105.86172,REGULAR,,K6 Homestay - Phòng Morocco - Hoàn Kiếm,private_room,,False,,/ đêm,1.373,₫1.373.648,2,,,True,True,,True,True,,True,,True,True,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
42300272,https://www.airbnb.com.vn/rooms/42300272,,Từ Liêm,4,21.00499,105.76,REGULAR,,Khách sạn cao cấp gần đường đua F1 -Mỹ Đình-Hà Nội,private_room,,False,,/ đêm,1.369,₫1.369.412,2,,,True,,,True,,,,,True,,,,,,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
882875479497721639,https://www.airbnb.com.vn/rooms/882875479497721639,,Yên Phụ,13,21.05011,105.84017,REGULAR,,Big appartment near West Lake,private_room,,False,,/ đêm,,,2,True,True,True,True,True,,,,True,,True,,,,,,,,False,False,,,,,,,False,True,True,,,,,,,,,,,,,,,,
27557217,https://www.airbnb.com.vn/rooms/27557217,"4,89",Quảng An,19,21.06618,105.82279,REGULAR,,203SH7# Căn hộ dịch vụ Sweethome tại Hồ Tây,entire_home,9,False,,/ đêm,1.338,₫1.338.028,2,True,True,True,,,True,True,,True,True,True,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
32027859,https://www.airbnb.com.vn/rooms/32027859,"4,84",Hanoi,14,20.99268,105.86862,REGULAR,,Nhà ấm cúng Benny,entire_home,19,False,,/ đêm,1.369,₫1.369.412,6,,True,True,,,True,True,,True,True,True,,True,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
839794788203198818,https://www.airbnb.com.vn/rooms/839794788203198818,,Hoàn Kiếm,14,21.03165,105.84534,REGULAR,,"3 phòng ngủ, trung tâm phố cổ. @. @",entire_home,,False,,/ đêm,1.373,₫1.373.648,8,,True,True,,,True,,,True,,True,,,,,True,,True,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,
42142502,https://www.airbnb.com.vn/rooms/42142502,,Hanoi,6,21.01995,105.78271,REGULAR,,BH❤Vinhomes Skylake CÁCH 2BDR⭐GẦN KEANGNAM ⭐,entire_home,,False,,/ đêm,1.326,₫1.326.534,4,,True,True,,,True,True,,True,True,True,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839588724065680433,https://www.airbnb.com.vn/rooms/839588724065680433,,Thanh Xuân,8,20.99501,105.80946,REGULAR,,Căn hộ 1 phòng ngủ - Royal City,entire_home,,False,,/ đêm,1.346,₫1.346.589,2,,True,True,True,,True,,,True,,True,,,True,,True,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
755291334522630323,https://www.airbnb.com.vn/rooms/755291334522630323,,Nam Từ Liêm,6,21.0076,105.73713,REGULAR,,% {lineB Homestay Căn hộ 1 phòng ngủ+1 S201 VH Thành phố thông minh,entire_home,,False,,/ đêm,1.300,₫1.300.942,3,,True,True,True,,True,,,True,,True,,,True,,,True,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,
618651730329170541,https://www.airbnb.com.vn/rooms/618651730329170541,"5,0",Hoàn Kiếm,18,21.03313,105.84991,REPRESENTATIVE,,Junior Suite Balcony at The West Hotel,private_room,4,False,,/ đêm,1.310,₫1.310.800,2,,True,True,,,True,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
786909045270501648,https://www.airbnb.com.vn/rooms/786909045270501648,"4,67",Hoàn Kiếm,30,21.02747,105.85695,REGULAR,,Hệ thống cửa sổ lớn | 2 phòng ngủ|gần Hồ Hoàn Kiếm,entire_home,3,False,,/ đêm,1.387,₫1.387.407,4,True,True,True,True,,True,,,,,True,,True,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
54153609,https://www.airbnb.com.vn/rooms/54153609,,Cầu Giấy,25,21.03464,105.79021,REPRESENTATIVE,,Phòng 22land Residence Suite 1,private_room,,False,,/ đêm,1.315,₫1.315.000,2,,,True,True,True,True,,,True,,True,,,True,,True,,,False,,,,,,,,,,,,,,,,,,True,,,,,,,,
41468262,https://www.airbnb.com.vn/rooms/41468262,,Cầu Giấy,30,21.00619,105.79421,REGULAR,,* Nhà Vivian *Vinhomes Dcapital 1BR+Lake View,entire_home,,False,,/ đêm,1.389,₫1.389.324,2,True,True,True,,,True,True,,True,,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
42990620,https://www.airbnb.com.vn/rooms/42990620,"5,0",Ba Đình,26,21.0426,105.84296,REGULAR,,Toàn bộ tầng ba trong ngôi nhà 5 tầng Khu phố cổ,private_room,4,False,,/ đêm,1.220,₫1.220.356,4,,True,True,,,True,,,True,,True,,,True,,True,,,False,False,,,,,,,True,True,,,,,,,,,,5,,,,,,,False
604713003754169900,https://www.airbnb.com.vn/rooms/604713003754169900,,Trung Hoà,9,21.00712,105.79661,REGULAR,,01 phòng ngủ vinhomes d’capital trần duy hưng,entire_home,,False,,/ đêm,1.342,₫1.342.024,2,,,,,,True,,,,,,,,,,,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
45208160,https://www.airbnb.com.vn/rooms/45208160,,Đống Đa,21,21.00707,105.79615,REGULAR,,* NHÀ Ở CHO THUÊ* CĂN HỘ CAO CẤP VINHOMES D'CAPITAL- 2 PHÒNG NGỦ,entire_home,,False,,/ đêm,1.312,₫1.312.354,4,,True,True,True,,True,,,True,,True,,,,,,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
700362285651159203,https://www.airbnb.com.vn/rooms/700362285651159203,,Ba Đình,18,21.03445,105.81047,REGULAR,,Besthomflix Phong cách Nhật Bản mới gần Lotte Tower,entire_home,,False,,/ đêm,1.312,₫1.312.354,2,,True,True,True,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175272,https://www.airbnb.com.vn/rooms/9175272,"4,55",Hanoi,28,21.03653,105.84825,REGULAR,,Honeymoon Room with Balcony @Little Town,private_room,11,False,,/ đêm,1.407,₫1.407.011,2,True,,True,True,True,True,True,,True,True,,,,,,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
36674045,https://www.airbnb.com.vn/rooms/36674045,,Thanh Xuân,30,20.99978,105.82374,REGULAR,,Khách sạn Everest - Sự hài lòng hàng đầu của phòng lớn,hotel_room,,False,,/ đêm,1.369,₫1.369.412,2,,True,True,True,,True,True,,,,True,,True,,,,,True,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
793142454929999406,https://www.airbnb.com.vn/rooms/793142454929999406,,Hoàn Kiếm,6,21.0340824,105.8538844,REGULAR,,Phòng ban công phòng suite cho gia đình,entire_home,,False,,/ đêm,1.300,₫1.300.000,3,,True,True,,,True,True,,,,True,,,,,True,,True,,,True,,,,,,,,,,True,,,,,,,,,,True,,,,
752628876305911258,https://www.airbnb.com.vn/rooms/752628876305911258,,Tây Hồ,30,21.05847,105.82886,REGULAR,,Margaery/2br/bồn tắm/ban công/tầm nhìn địa phương,entire_home,,False,,/ đêm,1.356,₫1.356.000,3,,True,True,True,True,True,,,True,,True,,,True,,,,,False,,,,,,,,,,,True,,,,,,,,,,,,,,,
731343177208834932,https://www.airbnb.com.vn/rooms/731343177208834932,,Long Biên,6,21.03962,105.87357,REGULAR,,Căn hộ có tầm nhìn sang trọng,private_room,,False,,/ đêm,1.369,₫1.369.412,2,,True,True,True,,True,,,True,,True,,,,,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
50249826,https://www.airbnb.com.vn/rooms/50249826,,Tây Hồ,25,21.05356,105.81303,REGULAR,,22housing - Studio Moon WestLake Residence 28,entire_home,,False,,/ đêm,1.312,₫1.312.354,2,,True,True,True,True,True,True,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35553687,https://www.airbnb.com.vn/rooms/35553687,"5,0",Cầu Giấy,7,21.00935,105.79282,REGULAR,,Căn hộ sân vườn nhiệt đới trong nội thành Hà Nội,entire_home,4,False,,/ đêm,1.369,₫1.369.412,6,,True,True,True,,True,True,,,,True,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,True,,True,
51673436,https://www.airbnb.com.vn/rooms/51673436,,Đống Đa,12,21.0053,105.79722,REGULAR,,Dcapitale/ 2BR/ Đáng yêu*Ấm cúng/Nội thất đầy đủ/ Hà Nội,entire_home,,False,,/ đêm,1.321,₫1.321.448,5,,True,True,,True,True,True,,True,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,
50159154,https://www.airbnb.com.vn/rooms/50159154,,Tây Hồ,21,21.05317,105.81167,REGULAR,,22housing - Studio Moon WestLake Residence 17,entire_home,,False,,/ đêm,1.312,₫1.312.354,2,,True,True,True,True,True,True,,True,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617989946959556077,https://www.airbnb.com.vn/rooms/617989946959556077,,Cầu Giấy,9,21.00504,105.79492,REGULAR,,D 'capitale - Căn hộ tầng cao với tầm nhìn tuyệt vời,entire_home,,False,,/ đêm,1.312,₫1.312.354,5,,True,True,,True,True,True,,True,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,
48575590,https://www.airbnb.com.vn/rooms/48575590,,Ba Đình,7,21.03538,105.82965,REGULAR,,20 Khách sạn & căn hộ,private_room,,False,,/ đêm,1.312,₫1.312.354,2,,,True,,True,True,,,,True,True,,,,,True,,True,False,,,,,,,,,,,,,,,,,True,,,,,,True,,,
727900389951646964,https://www.airbnb.com.vn/rooms/727900389951646964,,Thanh Xuân,13,21.00696,105.79738,REGULAR,,"Căn hộ 2 phòng ngủ 119 Trần duy hưng, view phố",entire_home,,False,,/ đêm,1.369,₫1.369.412,5,True,True,True,,True,True,True,,,,,,,True,,True,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
793226558678074643,https://www.airbnb.com.vn/rooms/793226558678074643,,Ba Đình,20,21.032634,105.8092325,REGULAR,,Sumitomo 4 Service apartment,private_room,1,False,,/ đêm,1.369,₫1.369.412,3,True,True,True,,True,True,True,,,,,,,True,True,True,,,,,,,,,,,False,True,,,,,,,,,,4,,,,,,,False
721424847704821262,https://www.airbnb.com.vn/rooms/721424847704821262,,Nam Từ Liêm,9,21.029983289450794,105.77769267639968,REGULAR,,Xavia'Home FLC Green Home 2BR,entire_home,,False,,/ đêm,1.342,₫1.342.024,4,,True,True,,,True,,,True,,True,,True,,True,True,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,
833579342021119002,https://www.airbnb.com.vn/rooms/833579342021119002,,Cầu Giấy,19,21.01569,105.80651,REGULAR,,2BR Apt in Dcapitale/near Big C/Keangnam,entire_home,,False,,/ đêm,1.369,₫1.369.412,4,,True,True,,True,True,,True,True,,,,,True,,True,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
50387734,https://www.airbnb.com.vn/rooms/50387734,,Tây Hồ,16,21.05176,105.81137,REGULAR,,22housing - Studio Moon WestLake Residence 30,entire_home,,False,,/ đêm,1.312,₫1.312.354,2,,True,True,True,True,True,True,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755420261188778643,https://www.airbnb.com.vn/rooms/755420261188778643,,Từ Liêm,8,21.00245,105.74972,REGULAR,,96housing/ homestay Vin Smart 2BR 1Wcashboard s201,entire_home,,False,,/ đêm,1.369,₫1.369.412,4,,True,True,True,,True,,,True,,True,,,True,,True,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
30211603,https://www.airbnb.com.vn/rooms/30211603,"4,0",,30,20.99515,105.86655,REGULAR,,Nhà ngày 4 tháng 3,entire_home,3,False,,/ đêm,1.369,₫1.369.412,4,True,True,True,True,,True,True,,True,,True,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
767230921553787564,https://www.airbnb.com.vn/rooms/767230921553787564,,Thanh Xuân,11,21.00595,105.79403,REGULAR,,Căn hộ 2 phòng ngủ/1wc @Dcapitale,entire_home,,False,,/ đêm,1.315,₫1.315.883,4,,True,True,,,True,,,True,,True,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
41508378,https://www.airbnb.com.vn/rooms/41508378,,Hai Bà Trưng,30,20.99103,105.86676,REGULAR,,The March House 6 - Vinhomes Timecity,private_room,,False,,/ đêm,1.369,₫1.369.412,4,,True,True,,,True,True,,True,True,True,,,,,,True,,False,,,,,,,,False,True,,,,,,,,,,,,,,,,,False
590839473034493522,https://www.airbnb.com.vn/rooms/590839473034493522,,Thanh Xuân,14,21.00699,105.79511,REGULAR,,Sweethome Dcapitale Tran Duy Hung - TAhomestay,entire_home,,False,,/ đêm,1.369,₫1.369.412,2,,True,True,True,,True,,,True,,True,,,True,,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
37604871,https://www.airbnb.com.vn/rooms/37604871,"4,33",Mai Động,15,20.99087,105.86499,REGULAR,,MARCH House No.5 - TimesCity Homestay,entire_home,6,False,,/ đêm,1.355,₫1.355.147,4,,True,True,True,,True,True,,True,,,,,,,,True,,,False,,,,True,,,,,,,,,,True,,,,,,,,,,,
816919364824115724,https://www.airbnb.com.vn/rooms/816919364824115724,,Hoàn Kiếm,8,21.00364,105.79494,REGULAR,,"Deluxe, Tiện lợi, An toàn !",private_room,,False,,/ đêm,1.369,₫1.369.411,5,True,True,True,,,True,,,,,,,,True,,True,True,,False,,,,,True,,,False,True,,,,,,,,,,,,,,,,,False
54153920,https://www.airbnb.com.vn/rooms/54153920,,Cầu Giấy,25,21.0343,105.78931,REPRESENTATIVE,,22Land Residence Suite room 11,private_room,,False,,/ đêm,1.315,₫1.315.000,2,,,True,True,True,True,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54236261,https://www.airbnb.com.vn/rooms/54236261,,Cầu Giấy,13,21.03434,105.79086,REPRESENTATIVE,,Phòng 22Land Residence Suite,private_room,,False,,/ đêm,1.315,₫1.315.000,2,,,True,True,True,True,,,,,True,,,True,,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
847664014071020216,https://www.airbnb.com.vn/rooms/847664014071020216,,Hai Bà Trưng,26,21.0157057,105.8498002,REGULAR,,Deluxe Suite - My Linh Hotel,private_room,,False,,/ đêm,1.365,₫1.365.989,2,,,True,True,,True,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799517213761861120,https://www.airbnb.com.vn/rooms/799517213761861120,,Hoàn Kiếm,27,21.02485,105.8526,REGULAR,,NYNA House-2 phòng ngủ/Hiện đại/Ban công/Cà phê trứng,entire_home,,False,,/ đêm,1.375,₫1.375.059,6,,True,True,,,True,,,True,,True,,,True,,True,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,,,
787836418857444887,https://www.airbnb.com.vn/rooms/787836418857444887,,Cầu Giấy,9,21.00366,105.7944,REGULAR,,CitiHome - Studio tầng cao Vinhomes D'Capitale,entire_home,,False,,/ đêm,1.359,₫1.359.892,2,True,True,True,,,True,,,True,True,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720530535604085773,https://www.airbnb.com.vn/rooms/720530535604085773,,Mai Động,7,20.98983,105.86618,REGULAR,,Căn hộ tại trụng tâm thành phố,entire_home,,False,,/ đêm,1.369,₫1.369.412,6,,,,,True,,,,,,,,,True,,,True,,False,False,,,,,,,,,,,,,,,,,True,,True,,,,,,
50140941,https://www.airbnb.com.vn/rooms/50140941,,Tây Hồ,9,21.05196,105.81203,REGULAR,,22housing - Một phòng ngủ Moon WestLake Residence 12,entire_home,,False,,/ đêm,1.312,₫1.312.354,2,,True,True,True,True,True,True,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638268331254882601,https://www.airbnb.com.vn/rooms/638268331254882601,,Thanh Xuân,30,21.00446,105.79639,REGULAR,,Thủ đô sang trọng_% {list_r,entire_home,,False,,/ đêm,1.369,₫1.369.412,4,,True,True,,,True,,,True,True,True,,,,,,True,True,,False,,,,,,,,,,True,,,,,,,,,,,,,,,
630296564413919868,https://www.airbnb.com.vn/rooms/630296564413919868,,Hoàn Kiếm,20,21.033565521240234,105.85230255126953,REGULAR,,ReMaster 1+2- Trung tâm cho một nhóm 4 người,private_room,,False,,/ đêm,1.369,₫1.369.412,4,,,True,,,,,,,,True,,,True,,True,,,False,,True,,,,,,,,,,,,,,,,,,,,,True,,,
49171168,https://www.airbnb.com.vn/rooms/49171168,,Cầu Giấy,16,21.00591,105.79705,REGULAR,,D’capital luxury 2 bedrooms apartment.,entire_home,,False,,/ đêm,1.373,₫1.373.648,4,,True,True,,True,True,True,,True,,True,,,,,True,,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,
37570196,https://www.airbnb.com.vn/rooms/37570196,,Hanoi,15,21.02134,105.78083,REGULAR,,SkyLake/1BR/Căn hộ/ModernLiving/Gần KoreanTown/Hà Nội,entire_home,,False,,/ đêm,1.367,₫1.367.942,3,,True,True,,True,True,True,True,True,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
36876306,https://www.airbnb.com.vn/rooms/36876306,,Nam Từ Liêm,10,21.0005,105.7489,REGULAR,,VipHome19#Căn hộ cao cấp 1BR#VinHomes Skylake/Keangnam,entire_home,,False,,/ đêm,1.315,₫1.315.742,3,,True,True,True,,True,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
573725085544333173,https://www.airbnb.com.vn/rooms/573725085544333173,,Tây Hồ,9,21.07033,105.81198,REGULAR,,Căn hộ chung cư cao cấp có view hồ tây,entire_home,,False,,/ đêm,1.369,₫1.369.412,2,,True,True,True,,True,,,True,,True,,,True,,True,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
51279998,https://www.airbnb.com.vn/rooms/51279998,,Đống Đa,30,21.00491,105.79484,REGULAR,,☘2BEDROOM CĂN HỘ☘ CAO CẤP LAKEVIEW☘ [HANOIHOMES],entire_home,,False,,/ đêm,1.350,₫1.350.000,4,,True,True,True,True,True,True,,,,,,,,,True,True,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,
39802644,https://www.airbnb.com.vn/rooms/39802644,,Nam Từ Liêm,10,21.00673,105.78132,REGULAR,,Căn hộ Vinhomes Luxury với tầm nhìn ra thành phố,entire_home,,False,,/ đêm,1.391,₫1.391.580,4,,True,True,True,True,True,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41300878,https://www.airbnb.com.vn/rooms/41300878,,Từ Liêm,14,21.00356,105.7814,REGULAR,,*BOM HOMES* VINHOMES GREENBAY- 2BR- CĂN HỘ SANG TRỌNG,entire_home,,False,,/ đêm,1.369,₫1.369.412,4,,True,True,,,True,,,True,,True,,,,,,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
7312318,https://www.airbnb.com.vn/rooms/7312318,,Hanoi,14,21.03192,105.79958,REGULAR,,Căn hộ 1 giường Hà Nội,private_room,1,False,,/ đêm,1.338,₫1.338.020,1,,True,True,,,True,True,,,True,True,,,,,,,,False,,,,,,,,False,True,,,,,,,,,True,8,,,,,,True,False
614287376402618126,https://www.airbnb.com.vn/rooms/614287376402618126,,Bát Tràng,12,20.9773791,105.9136226,REGULAR,,Bat Trang Legacy - Homestay giữa Làng cổ Bát Tràng,private_room,,False,,/ đêm,1.300,₫1.300.942,2,,,True,True,,True,True,,,,True,,,True,,True,,,False,,,,,,,,False,False,,,,,,,,,,,,True,,,,,
54153267,https://www.airbnb.com.vn/rooms/54153267,,Cầu Giấy,30,21.03421,105.79088,REPRESENTATIVE,,Phòng 22land Residence suite 2,private_room,,False,,/ đêm,1.315,₫1.315.000,2,,,True,True,True,True,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,
43509791,https://www.airbnb.com.vn/rooms/43509791,,Hai Bà Trưng,22,20.99799,105.86645,REGULAR,,* NHÀ Ở CHO THUÊ* VINHOMES TIMESCITY- 2BR- CĂN HỘ ẤM CÚNG,entire_home,,False,,/ đêm,1.312,₫1.312.354,4,,True,True,,,True,,,True,,True,,True,,,,True,,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,
721350496599676441,https://www.airbnb.com.vn/rooms/721350496599676441,,Nam Từ Liêm,18,21.01671,105.78044,REGULAR,,Asahi Luxstay-2BR Modern S.Apartment near KaengNam,entire_home,,False,,/ đêm,1.369,₫1.369.412,4,,True,True,True,,True,,,True,,True,,,,,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
795601848356529586,https://www.airbnb.com.vn/rooms/795601848356529586,,Hai Bà Trưng,22,20.995417440062983,105.86911785081786,REGULAR,,NK#Homestay#TimeCity#HBT#2PN,entire_home,,False,,/ đêm,1.392,₫1.392.236,5,,True,True,True,,True,,,True,,True,,,,,True,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
14878674,https://www.airbnb.com.vn/rooms/14878674,"5,0",Hanoi (Ha Noi),11,21.06847,105.8255,REGULAR,,401Sername# căn hộ 2 phòng ngủ ngo ̃ 32/26 Tô Ngọc Vân,entire_home,3,False,,/ đêm,1.311,₫1.311.287,4,,True,True,,,True,True,,True,True,True,,,,,,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
39834010,https://www.airbnb.com.vn/rooms/39834010,"5,0",Tây Hồ,30,21.07332,105.81324,REGULAR,,Tuyệt đối tuyệt đẹp 2BR_nice view_brand new_quiet,private_room,5,False,,/ đêm,1.341,₫1.341.350,4,True,,True,True,,True,True,,True,True,,,,,,,,,False,False,,,,,,,False,True,,,,,,,,,,4,,,,,,,False
778782161300250615,https://www.airbnb.com.vn/rooms/778782161300250615,,Ba Đình,11,21.0325,105.81546,REGULAR,,Căn hộ tiện nghi với jacuzzi,entire_home,,False,,/ đêm,1.369,₫1.369.412,4,True,True,True,,True,True,,,True,,True,,True,,,,,,False,,,,,,,,,,,True,,,,,,,,,,,,,,,
770109083747349945,https://www.airbnb.com.vn/rooms/770109083747349945,,Thanh Xuân,9,21.00566,105.7949,REGULAR,,"1,5 phòng ngủ/Vinhomes D'Capitale/Tầng cao/CityView",entire_home,,False,,/ đêm,1.312,₫1.312.354,3,,True,True,True,,True,,,True,,True,,,,,True,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
788812438686029808,https://www.airbnb.com.vn/rooms/788812438686029808,,Cầu Giấy,6,21.00592,105.79523,REGULAR,,2brs apt @ vincom % {lineapitale,entire_home,,False,,/ đêm,1.373,₫1.373.930,5,,True,True,True,True,True,True,,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,
38618113,https://www.airbnb.com.vn/rooms/38618113,,Hai Bà Trưng,21,20.99218,105.86623,REGULAR,,The March House 5 - Vinhome Times city - Hà Nội,entire_home,,False,,/ đêm,1.369,₫1.369.412,4,,True,True,True,True,True,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841021909420919502,https://www.airbnb.com.vn/rooms/841021909420919502,,Vinh Tuy,7,20.992613975682744,105.86916357278824,REGULAR,,Sunshine 2BR Apt in Park Hill,entire_home,,False,,/ đêm,1.312,₫1.312.354,4,,True,True,,True,True,,,True,,True,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
