room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_VIEW_CITY,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_POOL,SYSTEM_TV,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_NO_DETECTOR_CO2,isSuperHost,isVerified,SYSTEM_EV_CHARGER,SYSTEM_SURVEILLANCE,SYSTEM_NO_LOCK_ON_DOOR,rating,reviewCount,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_ELEVATOR,SYSTEM_DRYER,SYSTEM_LUGGAGE_DROP,SYSTEM_PETS,SYSTEM_NO_DETECTOR_SMOKE,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_HAIRDRYER,SYSTEM_SMOKING_ALLOWED,SYSTEM_REFRIGERATOR,SYSTEM_FLOWER,SYSTEM_BEACH,SYSTEM_FIREPLACE,SYSTEM_JACUZZI,SYSTEM_VIEW_OCEAN,SYSTEM_BATHTUB,SYSTEM_CALENDAR,SYSTEM_MAPS_RESORT,SYSTEM_MICROWAVE,SYSTEM_MAPS_BAR,SYSTEM_PIANO,SYSTEM_BREAKFAST,SYSTEM_SAUNA,SYSTEM_BOAT_SAIL,SYSTEM_CRIB,SYSTEM_FIREPIT,SYSTEM_GYM
695170059892211525,https://www.airbnb.com.vn/rooms/695170059892211525,Thành phố Thủ Dầu Một,12,11.07185,106.68111,REGULAR,,Căn hộ 2 phòng ngủ đáng yêu tại thành phố Thủ Dầu Một,entire_home,False,,/ đêm,859.271,₫859.271,4.0,,True,True,,True,True,True,True,,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,
47901771,https://www.airbnb.com.vn/rooms/47901771,Thị xã Thuận An,11,10.92849,106.71381,REGULAR,,4 căn hộ mỗi tầng chỉ làm cho nó yên tĩnh,entire_home,False,,/ đêm,1.027,₫1.027.059,3.0,,True,True,True,True,True,True,,,False,,,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,
34911489,https://www.airbnb.com.vn/rooms/34911489,Củ Chi,8,11.03368,106.56651,REGULAR,,Căn hộ Phú Hoà Đông 2 giường yên tĩnh và sạch sẽ,entire_home,False,,/ đêm,856.514,₫856.514,4.0,,True,True,,True,True,True,True,,,,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
718046725424608101,https://www.airbnb.com.vn/rooms/718046725424608101,thành phố Biên Hòa,15,10.9724914,106.8848813,REGULAR,,1 phòng ngủ riêng vui vẻ có hồ bơi và thang máy,private_room,False,,/ đêm,1.773,₫1.773.261,1.0,,True,True,True,True,True,,,,False,False,True,,True,,,,True,,,,,False,,True,,,,,,,,,,,,,,,,,,,,
42670721,https://www.airbnb.com.vn/rooms/42670721,Quận 9,5,10.95493,106.87265,REGULAR,,PT Biên Hoà Plaza B33,private_room,False,,/ đêm,798.824,₫798.824,4.0,,True,True,,,True,True,True,,,False,True,,,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
40498472,https://www.airbnb.com.vn/rooms/40498472,Hồ Chí Minh,5,10.87862,106.8137,REGULAR,,Cozy apartment in Masteri Thao Dien,entire_home,False,,/ đêm,1.070,₫1.070.653,4.0,,True,True,,True,True,True,True,,False,,,,,,,,,True,,,True,False,,,,,,,,,,,,,,,,,,,,,,
582762162672643777,https://www.airbnb.com.vn/rooms/582762162672643777,,12,10.88075,106.81503,REGULAR,,Thảole 's homestay - Masteri Thảo Điền 2BR,entire_home,False,,/ đêm,1.304,₫1.304.202,5.0,,True,True,,True,True,True,True,,,,,,True,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,
796180096616454533,https://www.airbnb.com.vn/rooms/796180096616454533,Quận 9,13,10.87998,106.81428,REGULAR,,Aurora Japanese style,entire_home,False,,/ đêm,1.601,₫1.601.650,4.0,,True,True,,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,
43561638,https://www.airbnb.com.vn/rooms/43561638,Củ Chi,12,10.97095,106.48519,REGULAR,,"Không gian yên tĩnh, an ninh ....",private_room,False,,/ đêm,285.294,₫285.294,16.0,,True,True,,,True,True,True,,False,,,,,,,,True,,,,,False,,,True,,,,,,,,,,,,,,,,,,,
17612652,https://www.airbnb.com.vn/rooms/17612652,Ben Cat,12,11.08798,106.61514,REGULAR,,Biệt thự Western Land,entire_home,False,,/ đêm,990.319,₫990.319,4.0,,True,True,,,True,True,True,,False,,,,,,,,True,,,,True,False,,,,,,,,,True,,,,,,,,,,,,,
28162742,https://www.airbnb.com.vn/rooms/28162742,Tân Lập,8,11.39258,106.81242,REGULAR,,3 PER MASTER SUITE 15 @ BIỆT THỰ CỦA CHÚNG TÔI,entire_home,False,,/ đêm,1.391,₫1.391.840,6.0,,True,True,,,True,,True,,,,,,,,,,True,,True,,,False,,,,,,,,,,,,,,,,,,,,,,
692959106509873566,https://www.airbnb.com.vn/rooms/692959106509873566,Quận 9,9,10.8665603,106.8097642,REGULAR,,Căn hộ bình yên của mẹ,entire_home,False,,/ đêm,,,6.0,,True,True,True,True,,True,True,,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
42745897,https://www.airbnb.com.vn/rooms/42745897,thành phố Biên Hòa,19,10.94168,106.86726,REGULAR,,Căn hộ của Saigon Gateway LiLak.,entire_home,False,,/ đêm,2.221,₫2.221.569,4.0,,True,True,,True,True,True,True,,False,,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,
843985607322035835,https://www.airbnb.com.vn/rooms/843985607322035835,Thủ Đức,8,10.8650696,106.8003988,REGULAR,,Cho 3pn Estella Heights,entire_home,False,,/ đêm,2.379,₫2.379.468,,,True,True,True,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,
863351758065342575,https://www.airbnb.com.vn/rooms/863351758065342575,Dĩ An,6,10.870829,106.7566006,REGULAR,,Homestay Cho thuê phòng cao cấp,private_room,False,,/ đêm,,,2.0,,True,True,True,True,True,True,True,,,False,True,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,
46697267,https://www.airbnb.com.vn/rooms/46697267,xã Tân Xuân,4,10.86343,106.59211,REGULAR,,Sunny House - Natural Bungalaw*gần công viên Rin Rin,entire_home,False,,/ đêm,403.647,₫403.647,3.0,,,True,True,,True,,True,,False,,,,True,,,,,,,,,False,,,True,,,,,,,,,,,,,,,,,,,
45338154,https://www.airbnb.com.vn/rooms/45338154,Thị xã Bến Cát,9,11.12883,106.6477,REGULAR,,Phòng rộng rãi với nhiều giường,entire_home,False,,/ đêm,700.990,₫700.990,4.0,,True,True,,True,True,True,True,,,,,,,,,,True,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,
25896399,https://www.airbnb.com.vn/rooms/25896399,Thị xã Bến Cát,9,11.14339,106.63436,REGULAR,,Ban công có tầm nhìn toàn cảnh ra Hồ Tây,shared_room,False,,/ đêm,271.388,₫271.388,5.0,,,True,,,True,True,,,False,,,,,,,,,,,,True,False,,,True,,,,,,,,,,,,,,True,,,,,
28842450,https://www.airbnb.com.vn/rooms/28842450,Thành phố Thủ Dầu Một,13,11.00224,106.67359,REGULAR,,Cho thuê nhà riêng tại Bình Dương,entire_home,False,,/ đêm,1.032,₫1.032.706,2.0,,True,True,True,,True,True,,,False,,,,,,,,True,,,,True,False,,,,,,,,,,True,,,,,,,,,,,,
38630025,https://www.airbnb.com.vn/rooms/38630025,Thị xã Thuận An,7,10.92505,106.714,REGULAR,,"Tòa nhà chung cư B-Hiệp Thành 3, thành phố Bình Dương",entire_home,False,,/ đêm,449.294,₫449.294,2.0,,True,True,True,True,True,True,True,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
26821023,https://www.airbnb.com.vn/rooms/26821023,Bến Cát,5,11.22675,106.56095,REGULAR,,Diện tích: 75m2 - Tốt cho 4 khách - Ở lại ( Thành phố Hồ Chí Minh),entire_home,False,,/ đêm,910.037,₫910.037,4.0,,True,True,,,True,True,True,,,,,,,,,,True,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,
47983708,https://www.airbnb.com.vn/rooms/47983708,Thị xã Thuận An,14,10.90733,106.71155,REGULAR,,"Căn hộ đẹp và thuận tiện ở Thuận An, BD",entire_home,False,,/ đêm,1.070,₫1.070.633,6.0,,True,True,True,True,True,True,True,,False,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
791164364619800803,https://www.airbnb.com.vn/rooms/791164364619800803,Dĩ An,15,10.90614,106.74157,REGULAR,,"Di an Sunny, Luxury View Big Pool Căn hộ hoàn toàn mới",entire_home,False,,/ đêm,1.468,₫1.468.707,5.0,,True,,,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
786690343187877965,https://www.airbnb.com.vn/rooms/786690343187877965,Thị xã Bến Cát,1,11.130361433930853,106.6032151132822,REGULAR,,Phòng Giường Đôi,private_room,False,,/ đêm,399.412,₫399.412,2.0,,True,True,True,,True,True,,,False,,,,True,,,,True,True,,,,False,,,,,,,,,,,,,,,,,,,,,,
820626394311347659,https://www.airbnb.com.vn/rooms/820626394311347659,Thị xã Bến Cát,6,11.130050564684446,106.60325504612427,REGULAR,,Khách sạn Hưng Phước,private_room,False,,/ đêm,1.141,₫1.141.177,2.0,,,True,True,,True,True,True,,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
31155835,https://www.airbnb.com.vn/rooms/31155835,Quan 12,8,10.8714,106.64002,REGULAR,,"32/43 tran thi do, hiep thanh, q12",shared_room,False,,/ đêm,958.589,₫958.589,1.0,,True,True,,True,True,,True,,False,,,,,,,,True,,True,,,False,,,,,,,,,True,,,,,,,,,,,,,
46863344,https://www.airbnb.com.vn/rooms/46863344,Thị xã Bến Cát,1,11.13163,106.60844,REGULAR,,cho thuê  nhà phố ECOLAC MỸ PHƯỚC BÌNH DƯƠNG,entire_home,False,,/ đêm,574.902,₫574.902,4.0,,True,True,,True,True,,True,,False,,,,,,,,True,,,,,False,,,,,,,,,True,,,,,,,,,,,,,True
42541584,https://www.airbnb.com.vn/rooms/42541584,Củ Chi,14,10.97251,106.48577,REGULAR,,Khách sạn - căn hộ,private_room,False,,/ đêm,285.294,₫285.294,16.0,,True,True,,,True,True,True,,False,False,True,,,False,,,True,,,,,False,,,True,,,,,,,,,,,,,,,,,,,
18813652,https://www.airbnb.com.vn/rooms/18813652,Thạnh Lộc,14,10.86441,106.68281,REGULAR,,Đảo xanh trong thị trấn.,private_room,False,,/ đêm,399.412,₫399.412,2.0,,True,True,,,True,True,True,,False,False,False,,,False,,,True,,True,,,False,,,,,,,,,,,,,,,,,,,,,,
46435914,https://www.airbnb.com.vn/rooms/46435914,Quận 9,17,10.88995,106.83283,REGULAR,,Căn hă nghế dưỡ ng cho thuê căc Đẹ p,entire_home,False,,/ đêm,1.129,₫1.129.765,4.0,,True,,,True,True,,True,,False,,,,,,,,True,,,,,,,,True,,,,,,True,,,,,,,,,,,,,
27968913,https://www.airbnb.com.vn/rooms/27968913,Thái Mỹ,12,10.99315,106.40451,REGULAR,,Biệt thự 3 phòng ngủ giá rẻ tại Củ Chi,entire_home,False,,/ đêm,472.140,₫472.140,1.0,,True,True,,,True,True,True,,,,,,,,,,True,,,,,,,,True,,,,,,True,,,,,,,,True,,,,,
34835480,https://www.airbnb.com.vn/rooms/34835480,Củ Chi,6,10.98826,106.41333,REGULAR,,Nhà vườn có những ĐIỂM ĐẶC biệt của NGÔI NHÀ NÀY,entire_home,False,,/ đêm,1.391,₫1.391.827,2.0,,True,True,,,True,,True,,False,,,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
823631902562976004,https://www.airbnb.com.vn/rooms/823631902562976004,Tân Bình,9,11.40063,106.73101,REGULAR,,Do what you love in a Great APT!,entire_home,False,,/ đêm,1.102,₫1.102.612,2.0,,True,True,True,,,True,True,,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
633682998420170871,https://www.airbnb.com.vn/rooms/633682998420170871,Thủ Đức,24,10.86455,106.79673,REGULAR,,"SHomes Căn hộ cao cấp có hồ bơi, phòng gym",entire_home,False,,/ đêm,1.341,₫1.341.339,4.0,,True,True,True,True,True,True,True,,False,,,,,,"5,0",3,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
877700685594644786,https://www.airbnb.com.vn/rooms/877700685594644786,Thuận An,18,10.947769759937234,106.70704708042605,REGULAR,,Binh Duong*center*1BR Apt*Industrial Park*Pool*Gym,entire_home,False,,/ đêm,1.950,₫1.950.000,2.0,,True,True,True,True,True,True,True,,False,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,
815637797493457112,https://www.airbnb.com.vn/rooms/815637797493457112,Quận 4,9,11.43326,106.6485,REGULAR,,Căn hộ 1 phòng ngủ,entire_home,False,,/ đêm,1.664,₫1.664.791,2.0,,True,True,,,True,True,True,,False,,,,,,,,,,,,,False,,,,True,True,,,,,,,,,,,,,,,,,
40095850,https://www.airbnb.com.vn/rooms/40095850,Thuận An,9,10.92522,106.7126,REGULAR,,đồ trang trí mới cho thuê,entire_home,False,,/ đêm,1.141,₫1.141.177,4.0,,True,True,,True,True,True,True,,False,,,,,,,,,True,,,,,,,,,True,,,True,,,,,,,,,,,,,,
792240683869663140,https://www.airbnb.com.vn/rooms/792240683869663140,Thị xã Tân Uyên,6,11.1005706,106.767069,REGULAR,,Đơn sơ homstay,entire_home,False,,/ đêm,889.441,₫889.441,4.0,,True,True,True,,True,True,True,,False,,,,,,,,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,
614975740558791561,https://www.airbnb.com.vn/rooms/614975740558791561,Thuận An,7,10.92342,106.71249,REGULAR,,Căn hộ 2PN cao cấp Habitat,entire_home,False,,/ đêm,981.412,₫981.412,4.0,,True,True,True,,,True,True,,False,,,,True,,,,True,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
649468556438340090,https://www.airbnb.com.vn/rooms/649468556438340090,Dĩ An,5,10.88834,106.77887,REGULAR,,Tầm nhìn xanh Di An Bcons,private_room,False,,/ đêm,628.014,₫628.014,2.0,,True,,,True,,True,True,True,False,False,False,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
815657916618189714,https://www.airbnb.com.vn/rooms/815657916618189714,Quận 4,8,11.43309,106.64908,REGULAR,,Căn hộ Studio 1,entire_home,False,,/ đêm,1.383,₫1.383.530,2.0,,True,True,,,True,True,True,,False,,,,,,,,,,,,,False,,,,True,,,,,,,,,,,,,,,,,,
614938913931072399,https://www.airbnb.com.vn/rooms/614938913931072399,Thủ Đức,5,10.87276,106.80249,REGULAR,,"Cho thuê phòng theo ngày, theo tuần, theo tháng.",private_room,False,,/ đêm,262.131,₫262.131,2.0,,,,True,,,,,,False,False,True,,True,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
24961797,https://www.airbnb.com.vn/rooms/24961797,,9,11.32329,106.48988,REGULAR,,Resort hoang Viet phuong,entire_home,False,,/ đêm,2.783,₫2.783.626,4.0,,True,True,,True,True,True,True,,,,,,,,,,,True,True,,True,,,,,,,,,,True,,,,,,,,,,,,,
598200893081189240,https://www.airbnb.com.vn/rooms/598200893081189240,Thuận An,29,10.9484,106.70554,REGULAR,,Thuan an Binh duong Luxury,entire_home,False,,/ đêm,1.717,₫1.717.727,5.0,,True,True,True,,True,True,True,,,,,,True,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,
26577544,https://www.airbnb.com.vn/rooms/26577544,Bến Cát,5,11.13935,106.63573,REGULAR,,Căn hộ có diện tích 65 m² và nằm trong khu vực tuyệt vời.,entire_home,False,,/ đêm,686.548,₫686.548,3.0,,True,True,,,True,True,True,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
17349972,https://www.airbnb.com.vn/rooms/17349972,Quận 9,28,10.86472,106.82791,REGULAR,,Biệt thự có tầm nhìn ra vườn ( trong sân golf),private_room,False,,/ đêm,,,6.0,,True,True,,True,True,True,True,,,False,True,,,False,,,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,,
708954774384191549,https://www.airbnb.com.vn/rooms/708954774384191549,Bien Hoa,17,10.868171009699235,106.90130388445584,REGULAR,,Qant Villa căn số 1,entire_home,False,,/ đêm,2.285,₫2.285.742,4.0,,True,True,,,True,True,True,,False,,,,,,,,True,,,,,False,,,,,,True,,,,True,,,,,,,,,,,,
789706230167925559,https://www.airbnb.com.vn/rooms/789706230167925559,Thị xã Bến Cát,2,11.130248285620993,106.60321746021509,REGULAR,,Phòng Deluxe Giường Đôi Ban Công,private_room,False,,/ đêm,547.765,₫547.765,2.0,,,True,,,True,True,True,,False,,,,True,,,,True,,True,True,,False,,,,,,,,,,,,,,,,,,,,,,
46370960,https://www.airbnb.com.vn/rooms/46370960,Thị xã Thuận An,1,10.94516,106.7426,REGULAR,,Khách sạn giá tẻ có ghế tình yêu !,private_room,False,,/ đêm,,,2.0,,True,True,,,True,True,True,,False,,,,,,,,True,,True,,,False,,,,,,,,,True,,,,,,,,,,,,,
49784721,https://www.airbnb.com.vn/rooms/49784721,Củ Chi,4,10.97637,106.4777,REGULAR,,PARADISE CU CHI HOTEL - Phòng Deluxe,private_room,False,,/ đêm,741.765,₫741.765,2.0,,,True,True,True,True,,True,,False,,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,
34268428,https://www.airbnb.com.vn/rooms/34268428,thành phố Biên Hòa,6,10.90389,106.90381,REGULAR,,Căn hộ dịch vụ cho thuê tại Đồng Nai,entire_home,False,,/ đêm,3.519,₫3.519.544,8.0,,True,True,,,,,True,True,False,,,,,,"5,0",5,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,
710424271809432299,https://www.airbnb.com.vn/rooms/710424271809432299,Dĩ An,22,10.90788,106.74244,REGULAR,,Nhà của Anna,entire_home,False,,/ đêm,,,5.0,True,True,True,True,True,True,,,,,,,,True,,,,True,,,,,,,,,,,True,,,,True,,,,,,,,,,,,
