High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,1,0,0,Apartment,0,0,0,0,2,0,Peaceful apartment with balcony and city view 203,0,108.23642848,0,True,0,9,0,0,0.0,0,1,0,16.04833199,0,1,$22,0,0,1,1,1,0,1,Danang,$22,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Apartment,0,0,0,0,2,0,Rooftop-Friendly Apartment one step to the sea,0,108.24575841,0,False,0,8,0,0,0.0,0,0,0,16.05407759,0,0,$25,0,0,0,0,1,0,0,Danang,$25,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,12,1,"Akala Villa,  Hoi An, Luxury 6 bedrooms, Superb Rivers View, Hoi An Ancient Town",0,108.36009549999994,1,True,0,39,1,0,5.0,0,1,0,15.8731727,0,1,$422,1,1,1,1,1,0,1,Danang,$422,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,6,0,Spacious Full House  3BR  near Han River,0,108.2310133,0,True,0,16,0,0,0.0,0,0,0,16.07627538,0,1,$58,0,0,0,1,1,0,0,Danang,$58,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Hotel,0,1,0,0,22,1,Villa HoiAn,0,108.35012123,0,True,0,24,0,0,0.0,0,1,0,15.90515898,0,1,$168,0,0,1,1,1,0,1,Danang,$168,0,1,1,0,0,0,0
0,0,0,0,1,0,0,1,1,0,Apartment,0,1,0,0,2,1,Apartment SeaView - At My Khe Beach,0,108.24698697672125,1,True,0,32,1,0,5.0,0,1,0,16.053633813631315,0,1,$50,1,0,1,1,1,0,1,Danang,$50,0,1,1,0,0,0,0
0,0,0,1,1,0,0,1,0,0,Villa,0,1,0,0,12,1,"4BR Pearl Villa, Furama Resort Danang",0,108.25320873173824,0,False,0,35,0,0,0.0,0,1,0,16.036886362958956,0,1,$480,0,0,1,1,1,0,1,Danang,$480,0,1,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,6,0,Romantic 3BR Villa w/hot tub - b.fast & bikes icl.,0,108.34579391,0,True,0,13,0,0,5.0,0,0,0,15.87747819,0,1,$180,1,0,1,1,1,0,0,Danang,$180,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,9,1,ESCAPED & PEACEFUL PLACE FROM THE TOURISM AREA,0,108.37791249,0,True,0,50,0,0,4.0,0,1,0,15.87880648,0,1,$35,1,0,1,1,1,0,1,Danang,$35,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,2,1,Private room with lovely coutryside view in Hoian and breakfast,0,108.37000981432492,1,True,0,25,1,0,5.0,0,1,0,15.876838769262845,0,1,$29,1,0,1,1,1,0,1,Danang,$29,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,1,0,Villa,0,0,0,0,10,1,"Tranquil Villa Tra Que, private swimming pool",0,108.33993136882782,1,False,0,46,1,0,0.0,0,1,0,15.899028417099036,0,1,$348,0,0,1,1,1,0,0,Danang,$348,0,1,1,0,1,0,0
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,8,1,Luxury 4BR Private Pool Villa at Golf and Beach Resort,0,108.2643088,1,True,0,46,1,0,0.0,0,1,0,16.01218863,0,1,$245,0,0,1,1,1,0,1,Danang,$245,0,1,1,0,1,0,0
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,6,1,Bang Beach stone cottage,0,108.344603,1,True,0,12,1,0,0.0,0,1,0,15.910165,0,1,$99,0,0,1,1,1,0,1,Danang,$99,0,1,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,8,0,❤️Sky House⭐️3Bedroom✅House By The Sea❤️,0,108.24354525,0,True,0,32,0,0,0.0,0,0,0,16.04708742,0,1,$60,0,0,0,1,1,0,0,Danang,$60,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,12,0,Luxury 4br beach villa - Hoi An,0,108.34340805,0,True,0,17,0,0,0.0,0,0,0,15.90775181,0,0,$169,0,0,0,1,1,0,0,Danang,$169,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,6,0,An Bang Rainbow Beach - 3br House,0,108.33784271909636,0,True,0,31,0,0,0.0,0,1,0,15.912231690768534,0,1,$169,0,0,1,1,1,0,1,Danang,$169,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,12,1,SANDY HOUSE 샌디 하우스 - NEAR THE BEACH& CITY CENTER,0,108.23746319999998,0,True,0,17,0,0,5.0,0,1,0,16.0607732,0,1,$100,1,0,1,1,1,0,1,Danang,$100,0,1,1,0,0,0,1
0,0,0,0,1,0,0,1,0,0,Villa,0,0,0,0,8,1,Villa 4BR Luxury and Pool for 8 Pax Da Nang City,0,108.23159579999992,1,True,0,50,1,0,0.0,0,1,0,16.0551259,0,1,$200,0,1,1,1,1,0,1,Danang,$200,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,Hotel,0,0,0,0,20,0,"Eden Hoi An Villas -"" Your home away from home""",0,108.33299747,0,True,0,6,0,0,0.0,0,0,0,15.88717073,0,1,$70,0,0,0,1,1,0,0,Danang,$70,0,0,1,0,0,0,1
0,0,0,0,1,0,0,1,0,0,House,0,0,0,0,4,0,Romantic 2 bedroom-cottage 2 minutes walk to An Bang beach,0,108.34147759999996,0,False,0,19,0,0,0.0,0,0,0,15.9117135,0,0,$72,0,0,0,0,1,0,0,Danang,$72,0,0,1,0,0,0,0
