High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,6,0,BIG SALE 33% Luxury 2beds Apart The Sóng Vũng Tàu,0,107.09463532,0,True,0,45,0,0,0.0,0,0,0,10.34800518,0,0,$76,0,0,0,1,1,0,0,Vungtau,$76,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,3,0,Seaside garden in Long Cung beach.,0,107.1227847873,0,False,0,15,0,0,0.0,0,0,0,10.374601938278875,0,0,$26,0,0,0,1,1,0,0,Vungtau,$26,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,2,0,Luxury Apartment with Sea breeze,0,107.08624439999994,0,True,0,6,0,0,0.0,0,0,0,10.3369903,0,0,$40,0,0,0,1,1,0,0,Vungtau,$40,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,9,1,Kati Beach Villa in the Oceanami Resort & Residence,0,107.25927759,0,True,0,6,0,0,0.0,0,0,0,10.38345799,0,0,$221,0,0,0,1,1,0,0,Vungtau,$221,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Cabin,0,1,0,0,2,1,Phòng ống cabin Sân vườn,0,107.09370311,0,False,0,6,0,0,0.0,0,0,0,10.35892624,0,0,$19,0,0,0,1,1,0,0,Vungtau,$19,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,4,0,"BlaBla Orange 02 - A room for Friends, Family",0,107.0952275,0,True,0,7,0,0,0.0,0,0,0,10.3591256,0,0,$9,0,0,0,0,1,0,0,Vungtau,$9,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,8,0,Sora Home 2BR Panoramic Ocean View,0,107.09805967,0,True,0,16,0,0,0.0,0,0,0,10.34499818,0,1,$51,0,1,1,1,1,0,0,Vungtau,$51,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Hotel,0,0,0,0,1,1,7S Blue Sea Hotel & Apartment,0,107.08188455,0,True,0,18,0,0,0.0,0,0,0,10.34006471,0,1,$17,0,0,1,1,1,0,0,Vungtau,$17,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,1,0,Luxury Beachfront villa - 3BR w private pool and outdoor BBQ,0,107.43368635,1,True,0,15,1,0,0.0,0,1,0,10.4736008,0,0,$521,0,1,0,0,1,0,1,Vungtau,$521,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,15,1,Sinhvu Three Bedroom Apartment,0,107.09414800000002,1,False,0,11,1,0,0.0,0,1,0,10.3478478,0,1,$102,0,1,1,1,1,0,1,Vungtau,$102,0,0,1,0,0,0,0
